"count.p.id.","lookup_firm","firm","lookup_firm_web","hit_url","nano","green","synbio","count_all_ind","max_emps","size_state","sme","about_gen.count","about_exact.count","default_to_home","patent_pattern","rd_pattern","product_pattern","trial_pattern","demo_pattern","manufacturing_pattern","venture_pattern","investment_pattern","university_pattern","partnership_pattern","greenness_pattern","customization_pattern","awards_pattern","membership_pattern","customer_pattern","rd_per_page","mean_i2017y","mean_cd2017y","year.min.p..date..."
4,"GLIKNIK","GLIKNIK INC.","GLIKNIK","gliknik.com/",0,0,1,1,5,"FirmSize.MICRO_FIRM",1,9,2,0,4,28,19,7,4,7,3,20,20,9,0,0,4,12,0,14,1,-0.0131579,2014
6,"Global Eagle Entertainment","Global Eagle Entertainment Inc.","Global Eagle Entertainment","globaleagle.com/",0,0,1,1,754,"FirmSize.LARGE_FIRM",0,9,2,0,0,3,11,7,9,26,1,12,11,12,0,9,1,7,10,1.5,0,0,2016
15,"Global Filtration Systems","Global Filtration Systems","Global Filtration Systems","globalfiltrationsystems.com/",1,0,0,1,28,"FirmSize.SMALL_FIRM",1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1.13333333333333,0.00574050066666667,2012
262,"Global OLED Technology","Global OLED Technology LLC","Global OLED Technology","globaloledtech.com/",1,0,0,1,48,"FirmSize.SMALL_FIRM",1,3,1,0,7,5,0,0,0,0,1,3,0,2,0,0,0,0,0,5,3.98854961832061,0.0155457804427481,2010
2,"Global Solar Water Power Systems","Global Solar Water Power Systems","Global Solar Water Power Systems","gswps.com/",0,1,0,1,9,"FirmSize.MICRO_FIRM",1,2,1,0,4,1,3,0,0,4,0,0,0,4,6,0,0,0,3,1,0.5,0.0625,2014
507,"Globus Medical","Globus Medical","Globus Medical","globusmedical.com/",0,0,1,1,1425,"FirmSize.LARGE_FIRM",0,3,1,0,3,17,3,9,7,6,6,4,8,1,0,0,0,0,1,17,9.09677419354839,0.0225647229657258,2004
1,"Glucan Biorenewables","Glucan Biorenewables LLC","Glucan Biorenewables","glucanbio.com/",0,1,0,1,2,"FirmSize.MICRO_FIRM",1,4,1,0,2,20,2,1,1,22,2,3,14,13,13,0,5,1,0,20,0,0,2016
11,"GLYCON","GLYCON LLC","GLYCON","glycon.com/",0,0,1,1,15,"FirmSize.SMALL_FIRM",1,4,1,0,0,5,57,4,3,24,0,0,0,4,2,2,0,2,30,5,11.5454545454545,-0.0292631818181818,1998
30,"GOAL ZERO","GOAL ZERO LLC","GOAL ZERO","goalzero.com/",0,1,0,1,120,"FirmSize.EU_MEDIUM_FIRM",1,2,1,0,0,7,16,3,4,7,0,6,8,5,4,8,0,0,10,7,1.63636363636364,0.0245549,2009
267,"GOJO Industries","GOJO Industries","GOJO Industries","gojo.com/",0,1,0,1,1310,"FirmSize.LARGE_FIRM",0,8,2,0,1,10,31,5,7,19,1,1,3,5,13,9,9,1,5,5,7.62100456621005,0.0267072881278539,1977
69,"GOLBA","GOLBA LLC","GOLBA","golba.com/",1,0,0,1,6,"FirmSize.MICRO_FIRM",1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2,0,6.59375,-0.014583838328125,2008
14372,"Google","Google Inc.","Google","abc.xyz/",1,1,0,2,85050,"FirmSize.LARGE_FIRM",0,1,1,0,0,0,4,0,0,2,0,3,0,1,0,0,0,0,1,0,4.46088657105606,0.0640984701943358,2003
74,"Gracenote","Gracenote","Gracenote","gracenote.com/",1,0,0,1,1541,"FirmSize.LARGE_FIRM",0,7,2,0,1,11,21,5,3,9,6,6,11,10,0,12,3,2,24,5.5,10.0540540540541,0.126511313608108,2007
132,"Grain Processing","Grain Processing Corporation","Grain Processing","grainprocessing.com/",0,0,1,1,656,"FirmSize.LARGE_FIRM",0,9,4,0,1,16,10,15,9,44,1,8,0,14,5,32,1,1,32,4,8.97709923664122,0.116769767633588,1976
2,"Gram Power","Gram Power","Gram Power","grampower.com/about-us/",0,1,0,1,50,"FirmSize.EU_MEDIUM_FIRM",1,4,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0172414,2015
119,"Grandis","Grandis Inc.","Grandis","grandis.com/",0,0,1,1,30,"FirmSize.SMALL_FIRM",1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,50.5677966101695,0.0760556042457627,2004
1,"Graphene Technologies","Graphene Technologies","Graphene Technologies","graphenetechnologies.com/",1,0,0,1,79,"FirmSize.EU_MEDIUM_FIRM",1,1,1,0,2,1,2,0,0,4,0,0,1,2,0,0,0,0,0,1,0,0,2016
3,"Great American Duck Races","Great American Duck Races","Great American Duck Races","demingduckrace.com/",0,1,0,1,28,"FirmSize.SMALL_FIRM",1,1,1,0,0,0,2,0,0,4,0,3,0,0,0,0,0,1,0,0,3,0.0232558,2005
396,"Greatbatch","Greatbatch Ltd.","Greatbatch","integer.net/",0,0,1,1,1246,"FirmSize.LARGE_FIRM",0,9,1,0,2,27,3,7,8,71,3,2,0,12,0,29,2,0,24,27,6.77777777777778,0.0169290282222222,2005
1,"Green Box Batteries","Green Box Batteries","Green Box Batteries","biggreenbox.com/",0,1,0,1,10,"FirmSize.SMALL_FIRM",1,2,1,1,0,0,1,0,0,4,0,0,0,0,1,0,0,0,3,0,0,0,2016
2,"Green Extraction Technologies","Green Extraction Technologies","Green Extraction Technologies","greenextractiontechnologiesllc.com/",0,1,0,1,4,"FirmSize.MICRO_FIRM",1,5,1,0,0,5,2,0,1,4,1,1,0,1,1,1,19,17,7,5,0.5,-0.01666665,2016
3,"Green Solar Transportation","Green Solar Transportation","Green Solar Transportation","greensolartransport.com/",0,1,0,1,4,"FirmSize.MICRO_FIRM",1,2,1,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2013
6,"Greyrock Energy","Greyrock Energy","Greyrock Energy","greyrock.com/",0,1,0,1,3,"FirmSize.MICRO_FIRM",1,2,1,0,0,6,2,2,2,11,1,4,5,3,5,0,0,1,0,6,0.833333333333333,0.16,2014
1,"GROW ENERGY","GROW ENERGY","GROW ENERGY","growenergy.org/",0,1,0,1,3,"FirmSize.MICRO_FIRM",1,6,1,0,1,9,7,3,4,23,2,4,3,16,8,3,3,2,3,9,0,0,2016
865,"Gtech","Gtech Corporation","Gtech","gtech.co.uk/",1,0,0,1,2046,"FirmSize.LARGE_FIRM",0,2,1,0,0,1,2,0,0,4,0,9,0,0,0,0,0,0,0,1,13.6932826362484,0.350732087693283,1976
4,"GTherm","GTherm","GTherm","gtherm.net/",0,1,0,1,24,"FirmSize.SMALL_FIRM",1,1,1,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,1,1.25,-0.0245098,2015
120,"H R D","H R D CORPORATION","H R D","haywardrec.org/",1,0,0,1,76,"FirmSize.EU_MEDIUM_FIRM",1,2,1,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,1.925,0.00518843891666667,1998
134,"Hadasit Medical Research Services & Development Company","Hadasit Medical Research Services & Development Company Ltd.","Hadasit Medical Research Services & Development Company","hadasit.co.il/",1,0,1,2,9,"FirmSize.MICRO_FIRM",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0996306639923077,1992
5308,"Halliburton Energy Services","Halliburton Energy Services","Halliburton Energy Services","halliburton.com/en-US/default.html",1,0,0,1,63780,"FirmSize.LARGE_FIRM",0,27,9,0,0,18,32,10,17,82,21,16,1,42,19,21,44,48,24,2,15.7102272727273,0.00191264256287879,1993
1617,"HAMAMATSU PHOTONICS KK","HAMAMATSU PHOTONICS K.K.","HAMAMATSU PHOTONICS KK","hamamatsu.com/jp/en/index.html",1,0,0,1,4878,"FirmSize.LARGE_FIRM",0,13,8,0,0,106,33,47,37,83,4,12,16,14,10,13,17,6,13,13.25,6.75755667506297,0.0813711946221662,1988
1752,"Hamilton Sundstrand","Hamilton Sundstrand Corporation","Hamilton Sundstrand","utcaerospacesystems.com/",1,0,0,1,8979,"FirmSize.LARGE_FIRM",0,3,2,0,0,1,0,4,5,6,0,3,0,11,7,4,1,0,4,0.5,3.34018264840183,0.0205298177437215,2000
2,"Handstand Innovations","Handstand Innovations","Handstand Innovations","messagewrap.com/",1,0,0,1,6,"FirmSize.MICRO_FIRM",1,1,1,0,1,1,7,3,3,9,0,0,0,5,0,7,0,0,12,1,0.5,0.0833335,2015
787,"HARMAN INDUSTRIES","HARMAN INTERNATIONAL INDUSTRIES","HARMAN INDUSTRIES","harman.com/",1,0,0,1,26599,"FirmSize.LARGE_FIRM",0,3,1,0,0,2,9,1,1,6,0,0,0,6,1,3,4,0,3,2,6.71804511278195,0.0381696107330827,1976
3322,"Harris","Harris Corporation","Harris","harris.com/",1,1,0,2,17500,"FirmSize.LARGE_FIRM",0,14,4,0,1,21,16,17,24,36,9,18,3,13,3,22,17,8,21,5.25,16.5484662576687,0.130700488244172,1976
1005,"Headway Technologies","Headway Technologies","Headway Technologies","headway.com/",1,0,0,1,15,"FirmSize.SMALL_FIRM",1,4,3,0,0,2,1,0,0,2,0,0,0,0,0,3,0,0,3,0.666666666666667,6.1134328358209,0.0448647761492537,1997
1,"Heat Seal","Heat Seal LLC","Heat Seal","heatsealco.com/",1,0,0,1,11,"FirmSize.SMALL_FIRM",1,3,2,0,1,2,4,10,1,39,3,0,0,5,0,2,0,1,3,1,0,0,2016
2150,"Heidelberger Druckmaschinen AG","Heidelberger Druckmaschinen AG","Heidelberger Druckmaschinen AG","heidelberg.com/",1,0,0,1,11523,"FirmSize.LARGE_FIRM",0,33,2,0,1,0,49,14,29,16,0,18,2,35,1,7,3,2,6,0,5.40702087286528,0.0841923660151803,1978
2,"Helios Focus","Helios Focus LLC","Helios Focus","heliosfocus.com/",0,1,0,1,69,"FirmSize.EU_MEDIUM_FIRM",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,-0.0079365,2014
20,"Heraeus Precious Metals North America Conshohocken","Heraeus Precious Metals North America Conshohocken LLC","Heraeus Precious Metals North America Conshohocken","heraeus.com/us/group/home/home.aspx",0,1,0,1,2975,"FirmSize.LARGE_FIRM",0,10,2,0,1,22,7,3,2,26,2,11,0,9,0,12,3,5,12,11,0.7,0.0331978,2013
731,"Hewlett Packard Enterprise Development LP","Hewlett Packard Enterprise Development LP","Hewlett Packard Enterprise Development LP","hpe.com/us/en/home.html",1,0,0,1,212204,"FirmSize.LARGE_FIRM",0,13,1,0,1,13,41,30,39,30,13,20,3,118,1,55,10,7,60,13,0.11682892906815,0.00813275382475661,2015
976,"HGST NETHERLANDS BV","HGST NETHERLANDS B.V.","HGST NETHERLANDS BV","hgst.com/",1,0,0,1,4913,"FirmSize.LARGE_FIRM",0,12,2,0,6,48,27,26,27,75,3,23,4,47,3,35,7,6,36,24,1.83196721311475,0.0213426073053279,2012
5,"HIQ SOLAR","HIQ SOLAR","HIQ SOLAR","hiqsolar.com/",0,1,0,1,15,"FirmSize.SMALL_FIRM",1,3,1,0,3,5,6,4,4,10,0,0,3,0,2,1,2,0,1,5,0,0,2016
38517,"Hitachi","Hitachi","Hitachi","hitachi.com/",1,1,1,3,319566,"FirmSize.LARGE_FIRM",0,5,1,0,0,2,2,3,4,0,0,2,0,1,3,0,0,2,0,2,14.164160235982,0.131724261380126,1976
2384,"Hitachi High-Technologies","Hitachi High-Technologies Corporation","Hitachi High-Technologies","hitachi-hightech.com/global/",1,0,0,1,10898,"FirmSize.LARGE_FIRM",0,45,10,0,0,23,18,29,14,53,10,4,2,16,8,22,2,2,23,2.3,2.18059901654001,0.06223364898346,2003
1628,"Hitachi Metals","Hitachi Metals","Hitachi Metals","hitachimetals.com/",1,1,0,2,16247,"FirmSize.LARGE_FIRM",0,9,1,0,0,4,8,8,8,40,1,0,0,8,2,7,2,2,11,4,5.69216417910448,0.133313700771144,1976
12,"HNO Greenfuels","HNO Greenfuels","HNO Greenfuels","hnogreenfuels.com/",0,1,0,1,5,"FirmSize.MICRO_FIRM",1,2,1,0,9,3,0,0,0,3,0,0,0,2,2,0,1,0,0,3,1.75,-0.0263647166666667,2013
73,"Hollingsworth & Vose Company","Hollingsworth & Vose Company","Hollingsworth & Vose Company","hollingsworth-vose.com/",1,0,0,1,14,"FirmSize.SMALL_FIRM",1,26,3,0,5,59,31,47,24,200,1,8,22,32,10,38,7,6,35,19.6666666666667,10.6575342465753,0.0134868930136986,1978
1,"Hollywood Trucks","Hollywood Trucks","Hollywood Trucks","hollywoodtrucksllc.com/",0,1,0,1,14,"FirmSize.SMALL_FIRM",1,2,1,1,0,2,6,6,6,7,0,0,0,4,7,0,0,1,0,2,0,0,2016
17936,"Hon Hai Precision Industry Co","Hon Hai Precision Industry Co.","Hon Hai Precision Industry Co","foxconn.com/",1,1,0,2,503500,"FirmSize.LARGE_FIRM",0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67044750216933,0.0613407961679063,1995
12026,"Honda Motor Co","Honda Motor Co.","Honda Motor Co","honda.com/",1,1,0,2,27500,"FirmSize.LARGE_FIRM",0,3,2,0,0,5,17,1,3,21,0,5,1,2,9,4,7,2,8,2.5,2.79862484694358,0.0694212539216351,1977
13972,"Honeywell","Honeywell International Inc.","Honeywell","honeywell.com/",1,0,0,1,131000,"FirmSize.LARGE_FIRM",0,6,4,0,3,3,5,8,2,22,3,5,2,10,6,2,2,0,2,0.75,10.7695859289117,0.0813796361599853,1976
640,"Hosiden","Hosiden Corporation","Hosiden","hosiden.com/",0,1,0,1,8806,"FirmSize.LARGE_FIRM",0,2,1,0,0,0,4,0,1,2,0,0,0,0,0,1,0,0,1,0,8.32114882506527,0.0936555484804178,1991
85,"HOWARD INDUSTRIES","HOWARD INDUSTRIES","HOWARD INDUSTRIES","howard-ind.com/",0,1,0,1,560,"FirmSize.LARGE_FIRM",0,3,1,0,0,0,0,1,0,4,0,0,0,1,0,1,0,0,1,0,7.04761904761905,0.0372611465079365,1986
2207,"Hoya","Hoya Corporation","Hoya","hoyavision.com/",1,0,0,1,37209,"FirmSize.LARGE_FIRM",0,6,3,0,0,4,5,1,1,9,0,2,0,10,3,18,3,0,12,1.33333333333333,5.99715234931182,0.103183399989559,1977
1166,"HRL Laboratories","HRL Laboratories","HRL Laboratories","hrl.com/",1,0,0,1,483,"FirmSize.US_MEDIUM_FIRM",1,12,4,0,4,54,1,8,19,37,0,6,4,3,1,13,5,9,12,13.5,8.79931389365352,0.058652987780446,2000
1683,"HTC","HTC Corporation","HTC","htc.com/us/",1,0,0,1,9707,"FirmSize.LARGE_FIRM",0,5,1,0,0,3,0,1,3,10,0,0,1,10,0,5,40,6,9,3,4.54686446392448,0.113320150838166,1976
18,"HTS","HTS","HTS","htstechnologies.com/",1,0,0,1,200,"FirmSize.EU_MEDIUM_FIRM",1,5,2,0,0,0,1,5,4,13,0,1,0,4,0,12,0,0,9,0,2.16666666666667,0.0207796166666667,1991
35,"Humanetics","Humanetics Corporation","Humanetics","humaneticsatd.com/",1,0,0,1,262,"FirmSize.US_MEDIUM_FIRM",1,19,1,0,1,48,30,143,139,147,7,15,6,34,1,48,24,10,40,48,8.54285714285714,0.002415544,1993
25,"Hunt Energy Enterprises","Hunt Energy Enterprises LLC","Hunt Energy Enterprises","huntenergyenterprises.com/",0,1,0,1,6,"FirmSize.MICRO_FIRM",1,2,2,0,0,1,1,0,0,1,0,10,0,4,1,0,0,0,0,0.5,1.28,0.049517256,2012
550,"Hunter Douglas","Hunter Douglas Inc.","Hunter Douglas","hunterdouglas.com/",0,1,0,1,22744,"FirmSize.LARGE_FIRM",0,2,1,1,0,1,1,2,2,1,0,2,0,2,0,1,0,1,1,1,12.8457711442786,0.0244153161616915,1981
6241,"Hynix Semiconductor","Hynix Semiconductor Inc.","Hynix Semiconductor","skhynix.com/eng/index.jsp",1,0,0,1,95600,"FirmSize.LARGE_FIRM",0,16,9,0,3,36,25,46,40,119,8,15,23,54,55,11,3,18,21,4,3.48466848611334,0.105862836262803,2001
36,"Hysitron","Hysitron Incorporated","Hysitron","hysitron.com/",1,0,0,1,44,"FirmSize.SMALL_FIRM",1,7,2,0,36,32,2,41,38,34,1,3,8,6,0,10,19,2,10,16,12.9444444444444,0.0438398677777778,1976
5826,"Hyundai Motor Company","Hyundai Motor Company","Hyundai Motor Company","hyundaiusa.com/",1,1,1,3,133732,"FirmSize.LARGE_FIRM",0,7,2,0,0,6,14,5,5,11,0,1,0,28,1,6,6,0,6,3,2.00283537125642,0.0575703629257487,1988
16,"iBio","iBio","iBio","ibioinc.com/",0,0,1,1,40,"FirmSize.SMALL_FIRM",1,9,1,0,1,26,7,4,9,33,6,11,26,8,2,1,7,9,4,26,3.75,0.0054084545625,2001
1,"IDEA TREE","IDEA TREE","IDEA TREE","ideatreepromos.com/",0,0,1,1,4,"FirmSize.MICRO_FIRM",1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017
40,"Ideal Power","Ideal Power Inc.","Ideal Power","idealpower.com/",1,0,0,1,29,"FirmSize.SMALL_FIRM",1,2,1,0,3,4,3,1,1,9,0,4,4,0,3,4,1,1,4,4,0.275,0.01410276175,2013
8,"IDEALAB","IDEALAB","IDEALAB","idealab.com/",0,1,0,1,12,"FirmSize.SMALL_FIRM",1,11,1,1,0,5,2,1,1,2,4,2,14,2,1,0,1,4,1,5,19.375,0.00455376875,2003
120,"Ignis Innovation","Ignis Innovation","Ignis Innovation","ignisinnovation.com/",1,1,0,2,32,"FirmSize.SMALL_FIRM",1,4,3,0,3,10,3,1,2,15,0,1,3,3,1,0,0,0,0,3.33333333333333,10.1764705882353,-0.0112043615798319,2007
55,"II-VI","II-VI Incorporated","II-VI","ii-vi.com/",1,0,0,1,10,"FirmSize.SMALL_FIRM",1,14,1,0,1,7,2,7,11,82,6,5,1,16,2,11,9,3,17,7,1.72222222222222,0.0108434418518519,1979
4933,"Illinois Tool Works","Illinois Tool Works","Illinois Tool Works","itw.com/",1,0,1,2,50000,"FirmSize.LARGE_FIRM",0,15,5,0,6,2,32,15,16,63,10,20,1,9,10,45,3,1,49,0.4,8.22326700196807,0.0680141402632845,1976
218,"IMDS","IMDS Corporation","IMDS","imds-ohio.com",1,0,0,1,9,"FirmSize.MICRO_FIRM",1,6,2,0,0,0,0,1,0,2,0,0,0,0,0,4,1,1,3,0,10.3906976744186,0.0648749583860465,1989
527,"IMEC","IMEC","IMEC","imec.org/",1,0,0,1,2639,"FirmSize.LARGE_FIRM",0,6,1,0,0,5,2,2,3,16,0,2,5,11,3,4,8,5,14,5,3.30988593155894,0.12388633081749,1996
33,"Immunolight","Immunolight","Immunolight","immunolight.com/",1,0,0,1,2,"FirmSize.MICRO_FIRM",1,6,1,0,11,41,13,10,9,12,0,4,33,6,0,0,5,2,5,41,2.09090909090909,0.0700733921212121,2013
106,"Imperial Innovations Limited","Imperial Innovations Limited","Imperial Innovations Limited","imperialinnovations.co.uk/",0,0,1,1,157,"FirmSize.EU_MEDIUM_FIRM",1,11,2,0,10,22,1,5,4,14,4,6,40,9,2,8,5,10,7,11,2.31067961165049,0.0785731984466019,2006
263,"IMRA America","IMRA America","IMRA America","imra.com/",1,0,0,1,90,"FirmSize.EU_MEDIUM_FIRM",1,2,1,0,1,29,6,18,14,69,0,0,0,2,0,4,0,1,3,29,25.8206106870229,0.0360065225343511,1992
24,"Inaeris Technologies","Inaeris Technologies","Inaeris Technologies","inaeristech.com/",0,1,0,1,9,"FirmSize.MICRO_FIRM",1,2,2,0,0,1,0,0,1,2,0,1,0,2,5,0,0,0,0,0.5,3.5,-0.00326854583333333,2006
1,"iNanoBio","iNanoBio LLC","iNanoBio","inanobio.com/",1,0,0,1,9,"FirmSize.MICRO_FIRM",1,1,1,0,0,1,0,2,2,0,3,0,1,0,0,0,3,0,0,1,1,0.333333,2016
107,"Incept","Incept LLC","Incept","inceptresults.com/",0,0,1,1,140,"FirmSize.EU_MEDIUM_FIRM",1,2,1,1,0,2,2,0,0,2,2,0,3,1,1,7,5,4,21,2,63.2,-0.00820633705714286,2000
50,"Incyte Holdings","Incyte Holdings Corporation","Incyte Holdings","incyte.com/",0,0,1,1,980,"FirmSize.LARGE_FIRM",0,7,1,0,1,41,5,3,3,4,0,12,15,33,3,2,7,0,4,41,2.34,-0.098047794,2015
6,"Industrial Science & Technology Network","Industrial Science & Technology Network","Industrial Science & Technology Network","istninc.com/home.htm",1,0,0,1,2,"FirmSize.MICRO_FIRM",1,2,1,0,1,26,3,2,0,10,0,0,18,1,0,3,10,2,2,26,2,0.0134921316666667,1999
6825,"Industrial Technology Research Institute","Industrial Technology Research Institute","Industrial Technology Research Institute","itri.org.tw/eng/",1,1,1,3,6000,"FirmSize.LARGE_FIRM",0,3,1,0,0,3,0,1,2,2,1,2,2,5,4,1,12,0,2,3,6.59237450316502,0.071642365384219,1982
11548,"Infineon Technologies AG","Infineon Technologies AG","Infineon Technologies AG","infineon.com/",1,0,1,2,40098,"FirmSize.LARGE_FIRM",0,50,7,0,0,39,43,50,51,116,19,32,7,102,58,31,17,21,41,5.57142857142857,4.33266793959382,0.0508569956541399,2000
418,"Infinera","Infinera Corporation","Infinera","infinera.com/",1,0,0,1,2145,"FirmSize.LARGE_FIRM",0,11,4,0,4,33,18,5,5,50,9,5,41,28,16,21,20,18,25,8.25,3.85645933014354,0.085759049992823,1977
148,"INFINEUM LIMITED","INFINEUM INTERNATIONAL LIMITED","INFINEUM LIMITED","infineum.com/",0,0,1,1,1006,"FirmSize.LARGE_FIRM",0,9,6,0,0,11,13,2,5,18,0,2,0,18,3,20,2,3,20,1.83333333333333,2.92567567567568,0.0738691858783784,2002
402,"Innolux","Innolux Corporation","Innolux","innolux.com/Pages/EN/Index_EN.html",1,0,0,1,60420,"FirmSize.LARGE_FIRM",0,11,4,0,0,10,14,14,4,45,5,7,19,8,21,16,48,4,18,2.5,0.432835820895522,0.0620785966915423,1978
3,"Innovation Hammer","Innovation Hammer","Innovation Hammer","ihammerllc.com/",1,0,0,1,4,"FirmSize.MICRO_FIRM",1,3,2,0,0,6,0,0,0,0,0,0,0,3,0,1,0,0,1,3,1.66666666666667,-0.0471673666666667,2015
2,"Inphenix","Inphenix","Inphenix","inphenix.com/",1,0,0,1,32,"FirmSize.SMALL_FIRM",1,2,1,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,1,0,0.5,-0.0263158,2015
271,"Instron","Instron Corporation ","Instron","instron.us/en-us?region=North%20America",0,0,1,1,2000,"FirmSize.LARGE_FIRM",0,21,2,0,0,47,23,220,219,33,3,3,7,10,2,17,2,3,16,23.5,9.53030303030303,0.00859223908712121,1979
1025,"Integrated Device Technology","Integrated Device Technology","Integrated Device Technology","idt.com/",1,0,0,1,1936,"FirmSize.LARGE_FIRM",0,10,1,0,1,8,20,23,23,16,17,11,4,17,4,5,4,6,10,8,11.1906158357771,0.0679036872678397,1987
47,"Integrated DNA Technologies","Integrated DNA Technologies","Integrated DNA Technologies","idtdna.com/",0,0,1,1,904,"FirmSize.LARGE_FIRM",0,3,1,1,0,11,10,2,2,6,0,0,0,4,2,13,0,0,4,11,3.72340425531915,0.0069279554893617,2001
11,"Integrated Nano-Technologies","Integrated Nano-Technologies","Integrated Nano-Technologies","intpalladium.com/",1,0,0,1,11,"FirmSize.SMALL_FIRM",1,2,1,0,0,8,2,17,16,13,0,0,0,1,0,0,0,1,0,8,5,0.00583959090909091,1998
2,"Integrated Solar Technology","Integrated Solar Technology","Integrated Solar Technology","suntegrasolar.com/",0,1,0,1,71,"FirmSize.EU_MEDIUM_FIRM",1,4,1,0,0,2,4,3,3,13,0,0,0,10,8,7,2,0,8,2,7.5,0.2272725,1989
6,"Intellectual Keystone Technology","Intellectual Keystone Technology LLC","Intellectual Keystone Technology","ikt.us.com/",1,1,0,2,106,"FirmSize.EU_MEDIUM_FIRM",1,2,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0.833333333333333,-0.0295952833333333,2014
162,"Interez","Interez","Interez","interez.sk/",0,0,1,1,6,"FirmSize.MICRO_FIRM",1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5.19444444444444,0.1004570519375,1976
3,"Interface Performance Materials","Interface Performance Materials","Interface Performance Materials","interfacematerials.com/products/",1,0,0,1,219,"FirmSize.EU_MEDIUM_FIRM",1,6,3,0,0,18,8,20,12,62,1,4,0,5,0,17,2,1,14,6,0,0,2016
719,"Intermolecular","Intermolecular","Intermolecular","intermolecular.com/",1,1,0,2,135,"FirmSize.EU_MEDIUM_FIRM",1,6,1,0,1,8,4,9,3,9,1,1,7,13,1,11,1,0,12,8,1.74408901251739,0.0984258249248957,2007
111916,"International Business Machines","International Business Machines Corporation","International Business Machines","ibm.com/us-en/",1,1,1,3,183725,"FirmSize.LARGE_FIRM",0,17,1,1,3,43,49,28,28,79,10,29,7,44,2,34,16,2,49,43,14.6275857100403,0.0661162056198851,1976
241,"INTEVAC","INTEVAC","INTEVAC","intevac.com/",0,1,0,1,281,"FirmSize.US_MEDIUM_FIRM",1,11,2,0,0,2,7,4,3,29,0,1,0,8,0,13,0,6,13,1,10.2649572649573,0.09018821,1976
635,"Intuitive Surgical Operations","Intuitive Surgical Operations","Intuitive Surgical Operations","intuitive.com/",0,0,1,1,4719,"FirmSize.LARGE_FIRM",0,11,1,0,2,10,25,22,20,57,0,12,0,13,0,6,4,2,5,10,11.0567260940032,-0.00387284896920583,2010
314,"Invensas","Invensas Corporation","Invensas","invensas.com/",1,0,0,1,835,"FirmSize.LARGE_FIRM",0,3,1,0,0,0,1,0,0,7,0,3,0,0,0,0,0,2,0,0,4.02555910543131,0.00851695105111821,1989
11,"Inventus Holdings","Inventus Holdings","Inventus Holdings","inventusholdings.com/",0,1,0,1,219,"FirmSize.EU_MEDIUM_FIRM",1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.363636363636364,0.00332168181818182,2014
17,"InView Technology","InView Technology Corporation","InView Technology","inview.tv/",1,0,0,1,76,"FirmSize.EU_MEDIUM_FIRM",1,5,1,0,0,1,4,2,1,0,0,2,0,8,0,3,0,0,3,1,2,0.09705094,2013
307,"INVISTA North America Sarl","INVISTA North America S.a.r.l.","INVISTA North America Sarl","invista.com/",0,0,1,1,4658,"FirmSize.LARGE_FIRM",0,3,2,0,0,0,3,0,0,1,0,0,0,0,1,1,0,0,1,0,2.77049180327869,0.000411174032786885,2004
26,"Iogen","Iogen Corporation","Iogen","iogen.ca/",0,1,0,1,3789,"FirmSize.LARGE_FIRM",0,4,1,0,1,4,0,0,2,8,0,2,0,4,3,0,1,2,0,4,9.03846153846154,0.0161114923076923,1997
4,"Ion Power Group","Ion Power Group","Ion Power Group","ionpowergroup.com/",1,0,0,1,6,"FirmSize.MICRO_FIRM",1,3,2,0,10,18,4,4,4,13,0,2,7,2,5,0,8,2,0,9,1,-0.006398745,2014
20,"ITN Energy Systems","ITN Energy Systems","ITN Energy Systems","itnes.com/",1,0,0,1,28,"FirmSize.SMALL_FIRM",1,14,5,0,1,36,11,2,0,45,3,7,12,18,3,2,3,3,1,7.2,4.6,-0.007160271,2004
288,"Ivoclar Vivadent AG","Ivoclar Vivadent AG","Ivoclar Vivadent AG","ivoclarvivadent.com/",1,0,0,1,1269,"FirmSize.LARGE_FIRM",0,2,1,1,0,0,2,2,3,3,0,0,0,1,0,2,0,1,1,0,4.36032388663968,-0.00230391214574899,2001
