firm_name,url
AGFA-GEVAERT N.V.,https://www.agfa.com/corporate/news-item/agfa-gevaert-publishes-its-third-quarter-2018-results-regulated-information/
AGFA-GEVAERT N.V.,https://www.agfa.com/corporate/about-us/our-company/safety-health-and-environment-she/environmental-policy/
AGFA-GEVAERT N.V.,https://www.agfa.com/corporate/investor-relations/shareholders-meeting/extraordinary-general-meeting/
AGFA-GEVAERT N.V.,https://www.agfa.com/corporate/about-us/our-company/safety-health-and-environment-she/green-marketing/
AGFA-GEVAERT N.V.,https://www.agfa.com/corporate/news-item/agfa-gevaert-publiceert-resultaten-voor-het-derde-kwartaal-van-2018-gereglementeerde-informatie/
AGFA-GEVAERT N.V.,https://www.agfa.com/corporate/news-item/agfa-graphics-intends-to-close-offset-printing-plate-factory-in-branchburg-new-jersey-usa/
AGFA-GEVAERT N.V.,https://www.agfa.com/corporate/investor-relations/corporate-governance/nomination-and-remuneration-committee/
HGST NETHERLANDS B.V.,https://www.westerndigital.com/company/newsroom/regional-events/flash-memory-summit-2018
HGST NETHERLANDS B.V.,https://www.westerndigital.com/partners
Glucan Biorenewables LLC,http://glucanbio.com/strategic-partners/
Microsemi SoC Corporation,https://www.microsemi.com/company/request-a-quote-or-samples
Microsemi SoC Corporation,https://www.microsemi.com/company/technology/poe-and-poh-technology
Microsemi SoC Corporation,https://www.microsemi.com/company/aviation-center-of-excellence
Microsemi SoC Corporation,https://www.microsemi.com/applications/commercial-aviation/cabin-management-systems
First Solar,http://www.firstsolar.com/en/About-Us/Corporate-Responsibility
Microsemi SoC Corporation,https://www.microsemi.com/company/terms-and-conditions
GE-Hitachi Nuclear Energy Americas LLC,https://nuclear.gepower.com/fuel-a-plant/tools-and-resources/learn-about-fuel-manufacturing-locations
Oracle International Corporation,https://www.oracle.com/search/customers
Oracle International Corporation,https://www.oracle.com/corporate/customers/
Oracle International Corporation,https://www.oracle.com/corporate/acquisitions/
Oracle International Corporation,https://www.oracle.com/corporate/careers/diversity/
Oracle International Corporation,https://www.oracle.com/corporate/executives/
Oracle International Corporation,http://www.oracle.com/us/corporate/references/forums/index.html
Oracle International Corporation,https://www.oracle.com/corporate/suppliers.html
Oracle International Corporation,https://www.oracle.com/corporate/analystrelations/
Oracle International Corporation,http://www.oracle.com/partners/index.html
Oracle International Corporation,http://www.oracle.com/partners/en/partner-with-oracle/index.html
Oracle International Corporation,https://www.oracle.com/corporate/contact/global.html
Oracle International Corporation,https://www.oracle.com/applications/erp/risk-management-cloud.html
Oracle International Corporation,https://www.oracle.com/cloud/paas/content-and-experience-management/
Oracle International Corporation,https://www.oracle.com/applications/supply-chain-management/
Oracle International Corporation,https://www.oracle.com/corporate/executives/board-of-directors.html
Oracle International Corporation,https://www.oracle.com/corporate/careers/diversity/veterans-programs.html
Oracle International Corporation,https://www.oracle.com/applications/erp/project-portfolio-management-cloud.html
Oracle International Corporation,http://www.oracle.com/partners/en/partner-with-oracle/training/accreditations-exams/index.html
Oracle International Corporation,https://www.oracle.com/applications/supply-chain-management/solutions/procurement.html
Integrated Solar Technology,http://suntegrasolar.com/suntegra-partner
Integrated Solar Technology,http://suntegrasolar.com/suntegra-partner-form
Oracle International Corporation,https://www.oracle.com/applications/supply-chain-management/solutions/logistics-cloud.html
Oracle International Corporation,https://www.oracle.com/applications/supply-chain-management/solutions/internet-of-things-apps.html
Oracle International Corporation,https://www.oracle.com/corporate/security-practices/
Oracle International Corporation,https://www.oracle.com/corporate/contact/help.html
Oracle International Corporation,https://www.oracle.com/corporate/supplier-diversity/
Oracle International Corporation,https://www.oracle.com/corporate/customers/references.html
Oracle International Corporation,https://www.oracle.com/corporate/citizenship/
Oracle International Corporation,https://www.oracle.com/corporate/license-management-services/
Oracle International Corporation,http://www.oracle.com/us/corporate/careers/college/overview/index.html
Oracle International Corporation,https://www.oracle.com/corporate/citizenship/sustainability/supply-chain.html
Oracle International Corporation,https://www.oracle.com/applications/performance-management/solutions/profitability-cost-management.html
Oracle International Corporation,https://www.oracle.com/applications/supply-chain-management/solutions/manufacturing/discrete-manufacturing.html
Oracle International Corporation,https://www.oracle.com/applications/performance-management/planning-budgeting-cloud-midsize-companies.html
Oracle International Corporation,https://www.oracle.com/corporate/customers/customer-feedback.html
Oracle International Corporation,https://www.oracle.com/applications/performance-management/solutions/business-planning.html
Oracle International Corporation,https://www.oracle.com/applications/supply-chain-management/solutions/maintenance-cloud.html
Oracle International Corporation,https://www.oracle.com/applications/supply-chain-management/solutions/supply-chain-planning.html
Oracle International Corporation,https://www.oracle.com/applications/performance-management/solutions/financial-close-reporting.html
Oracle International Corporation,https://www.oracle.com/corporate/pressrelease/western-digital-transforms-processes-with-oracle-cloud-113018.html
Oracle International Corporation,https://www.oracle.com/applications/supply-chain-management/solutions/manufacturing-cloud.html
Oracle International Corporation,https://login.oracle.com:443/oam/server/obrareq.cgi?encquery%3DdRTHg5UOkhUDeZFncQejC1BO7pZnLwHTc6UU6xt2K5cF5sdvfZtXNcrX70TXJIRJv6UOQmkEkobqMlmzKbIcFSkRUrlErE96KD4EW3kGSHm8%2FfToeZtrIxUixOXQE01xkHW2zXOwIs0xW8Wq1aOIntwDx4mMM1f8Q3Ddcb%2F%2FysT%2FkGnbiu12Tbdfeul4ZXY%2Bbvk5xTwl9cgGw1jgx3incd5hqmdqC4NEdlFUPKgkoL2JoYOxs2p1e1GiQ00fdOWhg7S2e1DNRGYwIPdQnmfR1cPGGHsfkLFwMe%2BsussLvLemUkbJaEDVdRv0TdWEAwf9LsjuYdLywLSCo5yH9%2Bhr7wTfBLlHVMyJpyVFnZ%2BOz6H9ybAnZZNfQPsHZkA2vLdRoQ65fMTZimlo9aDsmx16OL%2FYUU8%2Fv9vOntvxUZ396Phwu3Wzs%2B6nv6OXdWrBVh4lv98W%2F1NJ%2FItXAiTMHu2FPX%2Fnq8kn5q3LG2NTs1pBoOYAXR5SAs1HW7%2FHxxJ6Hc5zZWgmCwEhj6CxIJZuEpLGQckvvzEjDAx2MO6ThtaLgVA%3D%20agentid%3Dprofile.oracle.com-ext%20ver%3D1%20crmethod%3D2&ECID-Context=1.005WB3a4G9y9Tcw70FM6UF0006%5EM009oJB%3BkXjE
Toray Industries Inc. ,https://www.toray.com/aboutus/download/index.html
Toray Industries Inc. ,https://www.toray.com/aboutus/ourpeople/index.html
Toray Industries Inc. ,https://www.toray.com/csr/activity/governance/index.html
Toray Industries Inc. ,https://www.toray.com/csr/activity/compliance/index.html
Toray Industries Inc. ,https://www.toray.com/csr/activity/riskmanagement/index.html
Toray Industries Inc. ,https://www.toray.com/aboutus/history/index.html
Applied Materials,http://www.appliedmaterials.com/company/careers/diversity
Applied Materials,http://www.appliedmaterials.com/company/applied-ventures/team
Applied Materials,http://www.appliedmaterials.com/company/corporate-responsibility
Applied Materials,http://www.appliedmaterials.com/company/investor-relations/governance
Applied Materials,http://www.appliedmaterials.com/company/corporate-responsibility/community
Christie Digital Systems,https://www.christiedigital.com/en-us/about-christie/tradeshows-and-events
Christie Digital Systems,https://www.christiedigital.com/en-us/about-christie/news-room/awards-and-industry-firsts
Applied Materials,http://www.appliedmaterials.com/company/news/press-releases
Applied Materials,http://www.appliedmaterials.com/company/contact/locations
Applied Materials,http://www.appliedmaterials.com/company/applied-ventures/submissions
Applied Materials,http://www.appliedmaterials.com/company/applied-ventures/portfolio
Applied Materials,http://www.appliedmaterials.com/company/investor-relations
Applied Materials,http://www.appliedmaterials.com/company/careers/university
Applied Materials,http://www.appliedmaterials.com/news/citizenship_report.html
Applied Materials,http://www.appliedmaterials.com/company/news/press-releases/2018/11/applied-materials-announces-2018-supplier-excellence-awards
Applied Materials,http://www.appliedmaterials.com/company/corporate-responsibility/sustainability
Applied Materials,http://www.appliedmaterials.com/company/investor-relations/financials
New England Biolabs,https://www.neb.com/about-neb/business-development-opportunities
Christie Digital Systems,https://www.christiedigital.com/en-us/about-christie/news-room/pr-contacts
Christie Digital Systems,https://www.christiedigital.com/en-us/about-christie/anti-slavery-statement
Christie Digital Systems,https://www.christiedigital.com/en-us/about-christie/news-room/press-releases/CGR-Cinemas-declares-future-of-cinema-is-RGB-laser
Applied Materials,http://www.appliedmaterials.com/company/news/media-center
Applied Materials,http://www.appliedmaterials.com/company/applied-ventures/news
Applied Materials,http://www.appliedmaterials.com/company/collaboration/innovation-centers
Applied Materials,http://www.appliedmaterials.com/company/news/press-releases/2018/11/applied-materials-announces-fourth-quarter-and-fiscal-year-2018-results
Englewood Lab,http://englewoodlab.com/about-us/locations/
Christie Digital Systems,https://www.christiedigital.com/en-us/about-christie/news-room/press-releases/christie-wins-most-influential-company-award
Christie Digital Systems,https://www.christiedigital.com/en-us/_layouts/15/cdlogin.aspx?ReturnUrl=/en-us/_layouts/15/Authenticate.aspx?Source=%2Fen%2Dus%2Fpartner%2Dhome
Schlumberger Technology Corporation,https://www.slb.com/about/history/1930s.aspx
Schlumberger Technology Corporation,https://www.slb.com/about/history/1940s.aspx
Schlumberger Technology Corporation,https://www.slb.com/about/history/1950s.aspx
Schlumberger Technology Corporation,https://www.slb.com/about/history/1960s.aspx
Schlumberger Technology Corporation,https://www.slb.com/about/history/1970s.aspx
Schlumberger Technology Corporation,https://www.slb.com/about/history/1980s.aspx
Schlumberger Technology Corporation,https://www.slb.com/about/history/2000s.aspx
Schlumberger Technology Corporation,https://www.slb.com/about/who/backgrounder.aspx
Schlumberger Technology Corporation,https://www.slb.com/about/foundation/board.aspx
Schlumberger Technology Corporation,https://www.slb.com/services/drilling/solids_control.aspx
Schlumberger Technology Corporation,https://www.slb.com/about/accountability/political_contributions.aspx
Schlumberger Technology Corporation,https://www.slb.com/about/guiding_principles/corpgovernance.aspx
Schlumberger Technology Corporation,https://www.slb.com/about/history/2010s.aspx
Schlumberger Technology Corporation,https://www.slb.com/about/accountability.aspx
Schlumberger Technology Corporation,https://www.slb.com/about/accountability/human-rights.aspx
Schlumberger Technology Corporation,http://media.corporate-ir.net/media_files/IROL/97/97513/global_stewardship/index.html
Schlumberger Technology Corporation,https://www.slb.com/services/processing-separation/acid-gas-membrane-performance.aspx
Crystal Solar Inc.,http://xtalsolar.com/
Schlumberger Technology Corporation,https://www.slb.com/about/execmanagement.aspx
Schlumberger Technology Corporation,https://www.slb.com/about/guiding_principles.aspx
Schlumberger Technology Corporation,https://www.slb.com/about/foundation/about_foundation.aspx
Schlumberger Technology Corporation,https://www.slb.com/about/guiding_principles/diversity.aspx
TRANE INTERNATIONAL INC.,http://www.trane.com/index.aspx
Schlumberger Technology Corporation,https://www.slb.com/about/accountability/conflict_minerals.aspx
Hamilton Sundstrand Corporation,https://utcaerospacesystems.com/
Schlumberger Technology Corporation,https://www.slb.com/services/processing-separation/solids-management.aspx
Tufts Medical Center,https://www.tuftsmedicalcenter.org/
VINDICO NANOBIO TECHNOLOGY INC.,http://vindicoat.com/joomla1/
Tela Innovations,http://www.tela-inc.com/
Tokyo Electron Limited,https://www.tel.com/
Takeda Pharmaceutical Company Limited,https://www.takeda.com/
Southwest Research Institute,https://www.swri.org/
Sun Chemical Corporation,https://www.sunchemical.com/
STATS ChipPAC,http://www.statschippac.com/
Toray Industries Inc. ,https://www.toray.com/
Siliconware Precision Industries Co.,http://www.spil.com.tw/
Schlumberger Technology Corporation,https://www.slb.com/
Silicor Materials Inc.,https://www.silicormaterials.com/
SAE Magnetics (HK) Ltd.,http://www.sae.com.hk/
S. C. Johnson & Son,https://www.scjohnson.com/
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/corey-rich
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/daniel-fox
Renewable Power Conversion,http://rpcincorporated.com/
Rockwell Collins,https://www.rockwellcollins.com/
Zoetis Services LLC,https://www.zoetis.com/products-services/
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/sean-scott
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/marcus-bell
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/joao-carlos
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/steve-simon
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/kike-calvo
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/ellen-anon
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/lucas-gilman
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/walter-iooss
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/dave-black
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/renan-ozturk
Sumitomo Electric Device Innovations,http://www.sedi.co.jp/?version=en
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/amy-tierney
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/phil-coates
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/caio-guatelli
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/david-newton
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/peter-eastway
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/steve-mccurry
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/nick-didlick
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/terrell-lloyd
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/akito-mizutani
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/sam-nicholson
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/richard-walch
ASML Netherlands B.V.,https://www.asml.com/governance/board-of-management/en/s9571?rid=7335
ASML Netherlands B.V.,https://www.asml.com/governance/corporate-structure/en/s7264?rid=9518
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/cliff-mautner
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/bambi-cantrell
ASML Netherlands B.V.,https://www.asml.com/governance/board-of-management/appointment/en/s9571?rid=9559
Oki Data Corporation,https://www.oki.com/
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/paolo-baccolo
ASML Netherlands B.V.,https://www.asml.com/governance/board-of-management/remuneration/en/s9571?rid=9560
ASML Netherlands B.V.,https://www.asml.com/governance/board-of-management/securities-holdings/en/s9571?rid=9561
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/george-karbus
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/daisy-gilardini
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/michael-grecco
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/patrick-bellair
ASML Netherlands B.V.,https://www.asml.com/governance/corporate-responsibilty/en/s9644?rid=54970
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/marcelo-maragni
ASML Netherlands B.V.,https://www.asml.com/governance/board-of-management/composition/en/s10093?rid=9558
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/vincent-laforet
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/kirill-umrikhin
ASML Netherlands B.V.,https://www.asml.com/governance/board-of-management/disclosure-committee/en/s9571?rid=9562
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/lars-schwellnus
Dialogic Corporation,https://www.dialogic.com/partners
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/georg-tappeiner
Dialogic Corporation,https://www.dialogic.com/partners/ibm
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/kaustav-saikia
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/elizabeth-kreutz
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/sebastien-devaud
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/christian-pondella
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/zach-and-jody-gray
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/claudia-goetzelmann
Dialogic Corporation,https://www.dialogic.com/profile/register?ReturnURL=/
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/scott-a-woodward
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/matthew-jordan-smith
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/fred-pompermayer
Dialogic Corporation,https://www.dialogic.com/profile/forgot-my-password?ReturnURL=
Dialogic Corporation,https://www.dialogic.com/partners/directory/alphabetical-listing
Dialogic Corporation,https://www.dialogic.com/partners/directory?action=Search&geo=%7B7413C86C-067C-443F-A27E-67BF07866090%7D
Dialogic Corporation,https://www.dialogic.com/partners/directory?action=Search&geo=%7B4FE87DCB-4BB9-49E5-B962-B8F98C61939A%7D
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/tyler-stableford
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/wendell-phillips
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/bob-and-dawn-davis
Dialogic Corporation,https://www.dialogic.com/partners/directory
Reliance Controls Corporation,http://reliancecontrols.com/
Dialogic Corporation,https://www.dialogic.com/company/environmental-policy
Dialogic Corporation,https://www.dialogic.com/partners/directory/b/broadforward
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/christian-norgaard
Dialogic Corporation,https://www.dialogic.com/partners/avaya-devconnect
Dialogic Corporation,https://www.dialogic.com/company/board-of-directors
Dialogic Corporation,https://www.dialogic.com/company/online-press-kit
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/marcel-laemmerhirt
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/richard-finn-gregory
SanDisk Technologies LLC,https://www.sandisk.com/home/extreme-team/jonathan-and-angela-scott
Dialogic Corporation,https://www.dialogic.com/partners/directory?action=Search&geo=%7B12D00DF7-89EE-4607-93C3-88BDF06B8C2E%7D
R.A. Miller Industries,https://www.rami.com/
Dialogic Corporation,https://www.dialogic.com/partners/directory?action=Search&geo=%7B05D75350-07CB-47AB-B4B4-E582898ECC17%7D
MICROSOFT TECHNOLOGY LICENSING,https://www.microsoft.com/en-us/legal/intellectualproperty/mtl/default.aspx
PACCAR Inc,https://www.paccar.com/
Siluria Technologies,http://siluria.com/
Phoseon Technology,https://www.phoseon.com/resources/partners
Northrop Grumman Systems Corporation,http://www.northropgrumman.com/Careers/My-Profile/Pages/default.aspx
PLEX LLC,https://www.plex.tv/
Chemtreat,https://www.chemtreat.com/
Unifrax I LLC,http://www.unifrax.com/
Northrop Grumman Systems Corporation,http://www.northropgrumman.com/Careers/My-Profile/Pages/Employees.aspx
Northrop Grumman Systems Corporation,http://www.northropgrumman.com/AboutUs/OurGlobalPresence/Pages/default.aspx
OSI Optoelectronics,http://osioptoelectronics.com/
Northrop Grumman Systems Corporation,http://www.northropgrumman.com/CorporateResponsibility/Pages/Reports.aspx
JX Nippon Mining & Metals Corporation,http://www.nmm.jx-group.co.jp/english/
Northrop Grumman Systems Corporation,http://www.northropgrumman.com/CorporateResponsibility/EqualEmploymentOpportunity/Pages/default.aspx
Northrop Grumman Systems Corporation,http://www.northropgrumman.com/AboutUs/Business-to-Business/Pages/default.aspx
Northrop Grumman Systems Corporation,http://www.northropgrumman.com/CorporateResponsibility/CorporateCitizenship/Pages/default.aspx
Northrop Grumman Systems Corporation,http://www.northropgrumman.com/CorporateResponsibility/CorporateCitizenship/EmployeeVolunteerism/Pages/default.aspx
3M Innovative Properties Company,https://www.3m.com/3M/en_US/company-us/privacy-policy/
Northrop Grumman Systems Corporation,http://www.northropgrumman.com/CorporateResponsibility/EqualEmploymentOpportunity/Pages/Accessibility.aspx
NEC Corporation,https://www.nec.com/
Kureha Corporation,http://www.kureha.co.jp/en/
Northrop Grumman Systems Corporation,http://www.northropgrumman.com/CorporateResponsibility/OperationIMPACT/Pages/default.aspx
3M Innovative Properties Company,https://www.3m.com/3M/en_US/company-us/legal-information/
3M Innovative Properties Company,https://www.3m.com/3M/en_US/company-us/dmca-copyright-policy/
3M Innovative Properties Company,https://www.3m.com/3M/en_US/company-us/partners-suppliers/
Northrop Grumman Systems Corporation,http://www.northropgrumman.com/CorporateResponsibility/Environment/Pages/default.aspx
Northrop Grumman Systems Corporation,http://www.northropgrumman.com/CorporateResponsibility/Ethics/Pages/default.aspx
3M Innovative Properties Company,https://www.3m.com/3M/en_US/company-us/about-3m/technologies/
Northrop Grumman Systems Corporation,http://www.northropgrumman.com:80/CorporateResponsibility/Ethics/Pages/OurValues.aspx
Northrop Grumman Systems Corporation,http://www.northropgrumman.com/CorporateResponsibility/Diversity/Pages/default.aspx
OLYMPUS CORPORATION,http://olympusamerica.com/
3M Innovative Properties Company,https://www.3m.com/3M/en_US/company-us/regulatory-information/
Northrop Grumman Systems Corporation,http://investor.northropgrumman.com/corporate-governance/highlights?c=112386&p=irol-govChairState
3M Innovative Properties Company,https://www.3m.com/3M/en_US/company-us/3m-science-applied-to-life/
3M Innovative Properties Company,https://www.3m.com/3M/en_US/company-us/about-3m/state-of-science-index-survey/
Lextar Electronics Corp.,http://lextar.com/?sn=32&lang=en-US
3M Innovative Properties Company,https://www.3m.com/3M/en_US/company-us/transport-information-search/
nanoComposix,https://nanocomposix.com/
Baxter Healthcare SA,https://www.baxter.com/
Marine Polymer Technologies,http://marinepolymer.com/
NanoLab,https://www.nano-lab.com/
Pfizer Inc.,https://www.pfizer.com/partners/highlights
Zoetis Services LLC,https://www.zoetis.com/responsibility/run-business/compliance-program.aspx
Zoetis Services LLC,https://www.zoetis.com/about-us/corporate-governance/contact-the-board.aspx
Pfizer Inc.,https://www.pfizer.com/partners/innovation
Pfizer Inc.,https://www.pfizer.com/partners/events
Zoetis Services LLC,https://www.zoetis.com/about-us/corporate-governance/board-of-directors/index.aspx
Zoetis Services LLC,https://www.zoetis.com/responsibility/advance-animal-health/partner-of-choice.aspx
Zoetis Services LLC,https://www.zoetis.com/innovation/strategic-partnerships/become-a-partner.aspx
Zoetis Services LLC,https://www.zoetis.com/innovation/strategic-partnerships/one-health-approach.aspx
Zoetis Services LLC,https://www.zoetis.com/innovation/strategic-partnerships/compound-transfer-program.aspx
Pfizer Inc.,https://www.pfizer.com/partners
MirTech,http://www.mirtechusa.com/
Pfizer Inc.,https://www.pfizer.com/partners/biopharmaceuticals
Zoetis Services LLC,https://www.zoetis.com/about-us/corporate-compliance-program.aspx
Zoetis Services LLC,https://www.zoetis.com/innovation/strategic-partnerships/index.aspx
Zoetis Services LLC,https://www.zoetis.com/user-profile/profile.aspx?ReturnUrl=/dashboard.aspx
Zoetis Services LLC,https://www.zoetis.com/innovation/strategic-partnerships/partnership-opportunities.aspx
Pfizer Inc.,https://www.pfizer.com/partners/consumer-healthcare
Pfizer Inc.,https://www.pfizer.com/partners/venture-investments
Pfizer Inc.,https://www.pfizer.com/partners/research-and-development
Pfizer Inc.,https://www.pfizer.com/purpose/contributions-partnerships
Pfizer Inc.,https://www.pfizer.com/partners/business-development-leaders
Pfizer Inc.,https://www.pfizer.com/responsibility/global-partnerships-institutions
Pfizer Inc.,https://www.pfizer.com/partners/therapeutic-areas
Angiotech Pharmaceuticals (US),http://angiotech.com/
Kinestral Technologies,https://www.kinestral.com/
Pfizer Inc.,https://www.pfizer.com/purpose/contributions-partnerships/charity-events
fybr,https://fybr.com/
Pfizer Inc.,https://www.pfizer.com/purpose/life-in-focus/fostering-meaningful-partnerships
DRS Network & Imaging Systems,https://leonardodrs.com/
Pfizer Inc.,https://www.pfizer.com/purpose/contributions-partnerships/political-partnerships
New England Biolabs,https://www.neb.com/
Pfizer Inc.,https://www.pfizer.com/news/featured_stories/featured_stories_detail/celebrating_the_catalytic_power_of_partnerships_in_family_planning
Combined Energies,http://combined-energies.com/
Advanced Analogic Technologies,http://analogictech.com/AboutContact.aspx
The Jackson Laboratory,https://www.jax.org/
Amgen Fremont Inc.,https://www.amgen.com/partners/
Amgen Fremont Inc.,https://www.amgen.com/about/how-we-operate/policies-practices-and-disclosures/transparency-disclosures/donation-and-grant-recipients/
SanDisk Technologies LLC,https://www.sandisk.com/home/ssd/ultra-3d-ssd
Lux Bio Group,http://luxbiogroup.com/
Lake Lite,https://www.lakelite.com/
INTEVAC,https://www.intevac.com/
Litron Laboratories Limited,https://litronlabs.com/
Invensas Corporation,https://www.invensas.com/
Kronos International Inc,https://www.kronos.com/
Genisphere,https://genisphere.com/partnering-contact
Kashiv Pharma,https://www.kashivpharma.com/
Kimberly-Clark Worldwide,https://www.kimberly-clark.com/en-us
INFINEUM INTERNATIONAL LIMITED,https://www.infineum.com/
Zeno Semiconductor Inc,https://www.zenosemi.com/
IMDS Corporation,http://imds-ohio.com/
Nutech Ventures,http://www.nutechventures.org/
Hunter Douglas Inc.,https://www.hunterdouglas.com/
Microchips Biotech,http://microchipsbiotech.com/
Incyte Holdings Corporation,https://www.incyte.com/
Hewlett Packard Enterprise Development LP,https://www.hpe.com/us/en/home.html
System Biosciences,https://www.systembio.com/
Kronos International Inc,https://www.kronos.com/kronos-partner-network
Kronos International Inc,https://www.kronos.com/kronos-partner-network/become-partner
Kronos International Inc,https://www.kronos.com/about-us/kronos-corporate-social-responsibility-csr
HIQ SOLAR,http://hiqsolar.com/
Kronos International Inc,https://www.kronos.com/resources/prepare-yourself-future-workforce-management-report
Kronos International Inc,https://www.kronos.com/resources/kronos-partner-network-brochure
Kronos International Inc,https://www.kronos.com/kronos-partner-network/find-partner?partner_type=services
NGK Spark Plug Co.,http://ngksparkplugs.com/
Genomic Health,https://www.genomichealth.com/en-US/
Kronos International Inc,https://www.kronos.com/kronos-partner-network/find-partner?partner_type=reseller
Kronos International Inc,https://www.kronos.com/kronos-partner-network/find-partner?partner_type=technology
Saint-Gobain Performance Plastics Corporation,https://www.plastics.saint-gobain.com/
Intermolecular,https://intermolecular.com/
Evri,https://www.everi.com/
HRL Laboratories,http://www.hrl.com/
Abbott Molecular Inc.,https://www.molecular.abbott/us/en/home
AVI BioPharma,https://www.sarepta.com/company/strategic-scientific-advisory-board
Cadence Design Systems,https://www.cadence.com/content/cadence-www/global/en_US/home/company/events.html
Amicus Therapeutics,https://www.amicusrx.com/
Oki Data Corporation,https://www.oki.com/en/profile/conduct/charter.html
ESCAPE THERAPEUTICS,http://escapetherapeutics.com/
Glucan Biorenewables LLC,http://glucanbio.com/
HGST NETHERLANDS B.V.,https://www.westerndigital.com
Allison Transmission,https://allisontransmission.com/company/centennial/today
Cadence Design Systems,https://www.cadence.com/content/cadence-www/global/en_US/home/company/corporate-governance.html
Allison Transmission,https://allisontransmission.com/company/corporate-responsibility
Allison Transmission,https://allisontransmission.com/company/centennial/future
Cadence Design Systems,https://www.cadence.com/content/cadence-www/global/en_US/home/company/system-design-enablement.html
Allison Transmission,https://allisontransmission.com/company/centennial/history
Bostik,https://www.bostik.com/us/
Envisionit LLC,https://www.envisionit.com/
Cadence Design Systems,https://www.cadence.com/content/cadence-www/global/en_US/home/company/events/industry-events/ces-2019.html
Cadence Design Systems,https://www.cadence.com/content/cadence-www/global/en_US/home/services/cadence-academic-network/academic-partnerships.html
Cadence Design Systems,https://www.cadence.com/content/cadence-www/global/en_US/home/tools/system-design-and-verification/planning-and-management.html
Cadence Design Systems,https://www.cadence.com/content/cadence-www/global/en_US/home/tools/pcb-design-and-analysis/library-and-design-data-management.html
Cadence Design Systems,https://www.cadence.com/content/cadence-www/global/en_US/home/tools/pcb-design-and-analysis/library-and-design-data-management/allegro-pulse.html
Cadence Design Systems,https://www.cadence.com/content/cadence-www/global/en_US/home/company/events/industry-events/vietnam-technology-on-tour-2018.html
Cadence Design Systems,https://www.cadence.com/content/cadence-www/global/en_US/home/company/events/webinars/vmanager-multi-engine-coverage-webinar.html
Cadence Design Systems,https://www.cadence.com/content/cadence-www/global/en_US/home/tools/pcb-design-and-analysis/pc-design-flows/allegro-whats-new/data-management.html
