firm_name,url,is_about,descriptor,total_about_pages
Solvay Specialty Polymers USA,https://www.solvay.com/en/company-information/procurement,1,Procurement,8
Solvay Specialty Polymers USA,https://www.solvay.com/en/company-information/our-strategy,1,Our|strategy,8
Solvay Specialty Polymers USA,https://www.solvay.com/en/company-information/philanthropy,1,Philanthropy,8
Solvay Specialty Polymers USA,https://www.solvay.com/en/company-information/our-businesses,1,Businesses,8
Solvay Specialty Polymers USA,https://www.solvay.com/en/investors/corporate-governance%23Board-of-Directors--Management,1,Management,8
SunCulture Solar Inc.,http://solpad.com/about-us/,1,About|Us,1
SB ENERGY,https://www.softbank.jp/en/corp/,1,About|Us,1
Sola U.S.A. Inc.,https://www.sola.at/en/about-sola,1,About|Sola,5
Sola U.S.A. Inc.,https://www.sola.at/en/about-sola/news,1,News,5
Sola U.S.A. Inc.,https://www.sola.at/en/about-sola/press,1,Press,5
Sola U.S.A. Inc.,https://www.sola.at/en/about-sola/company,1,Company,5
Sola U.S.A. Inc.,https://www.sola.at/en/about-sola/contact/sola-general-management,1,Contact,5
SolAero Technologies Corp.,https://solaerotech.com/about-us/,1,About|Us,3
SolAero Technologies Corp.,https://solaerotech.com/about-us/executive-team/,1,Executive|Team,3
SolAero Technologies Corp.,https://solaerotech.com/about-us/our-facilities/,1,Our|Facilities,3
St. Jude Medical,https://www.sjm.com/en/about,1,About,6
St. Jude Medical,https://www.sjm.com/en/about/company-facts,1,Company|Facts,6
St. Jude Medical,https://www.sjm.com/en/about/our-commitments,1,Our|Commitments,6
St. Jude Medical,https://www.sjm.com/en/about/video-and-media,1,All|videos,6
St. Jude Medical,https://www.sjm.com/en/about/giving-corporate-citizenship,1,Giving|&|Corporate|Citizenship,6
St. Jude Medical,https://www.sjm.com/en/professionals/disease-state-management,1,Disease|State|Management,6
Skidmore,https://www.skidmore.edu/,1,None,13
Skidmore,http://www.skidmore.edu/about/,1,About|Skidmore,13
Skidmore,https://www.skidmore.edu/about/,1,About|Us,13
Skidmore,http://www.skidmore.edu/about/ctm/,1,Creative|Thought|Matters,13
Skidmore,http://www.skidmore.edu/foundations/,1,Foundations|&|Corporate|Relations,13
Skidmore,https://www.skidmore.edu/about/rankings/,1,Rankings|&|Awards,13
Skidmore,https://www.skidmore.edu/about/index.php,1,More|Facts,13
Skidmore,http://www.skidmore.edu/about/mission.php,1,Our|Mission,13
Skidmore,http://www.skidmore.edu/about/contacts.php,1,Contact|Us,13
Skidmore,https://www.skidmore.edu/about/contacts.php,1,Contact,13
Skidmore,http://www.skidmore.edu/skidmorehistory/index.php,1,Our|History,13
Skidmore,https://www.skidmore.edu/admissions/saratoga/index.php,1,About|Saratoga|Springs,13
Skidmore,https://www.skidmore.edu/news/2018/1105-dining-hall-harry-mooney.php,1,Everything|I|love|about|Skidmore's|dining|hall,13
Solar-Tectic LLC,http://www.solartecticllc.com/about-us/,1,About|Us,1
SOL-ELECTRICA,http://sol-electrica.com/about_sere_sol_electrica.htm,1,None,1
Sanofi,https://www.sanofi.com/en/about-us,1,About|us,30
Sanofi,https://www.sanofi.com/en/about-us/governance,1,Governance,30
Sanofi,https://www.sanofi.com/en/about-us/our-stories,1,All|our|Stories,30
Sanofi,https://www.sanofi.com/en/about-us/through-time,1,Through|time,30
Sanofi,https://www.sanofi.com/en/about-us/empowering-life,1,Empowering|life,30
Sanofi,https://www.sanofi.com/en/about-us/sanofi-at-a-glance,1,Sanofi|at|a|glance,30
Sanofi,https://www.sanofi.com/en/about-us/healthcare-solutions,1,Healthcare|solutions,30
Sanofi,https://www.sanofi.com/en/science-and-innovation/partnering,1,Partnering,30
Sanofi,https://www.sanofi.com/en/investors/company-overview/strategy,1,Strategy,30
Sanofi,https://www.sanofi.com/en/about-us/healthcare-solutions/oncology,1,Oncology,30
Sanofi,https://www.sanofi.com/en/about-us/healthcare-solutions/vaccines,1,Vaccines,30
Sanofi,https://www.sanofi.com/en/about-us/governance/board-of-directors,1,Board|of|Directors,30
Sanofi,https://www.sanofi.com/en/about-us/governance/executive-committee,1,Executive|Committee,30
Sanofi,https://www.sanofi.com/en/investors/company-overview/fixed-income,1,Fixed|income,30
Sanofi,https://www.sanofi.com/en/about-us/healthcare-solutions/immunology,1,Immunology,30
Sanofi,https://www.sanofi.com/en/our-responsibility/corporate-citizenship,1,Corporate|Citizenship,30
Sanofi,https://www.sanofi.com/en/about-us/healthcare-solutions/rare-diseases,1,Rare|diseases,30
Sanofi,https://www.sanofi.com/en/investors/corporate-governance/compensation,1,Compensations,30
Sanofi,https://www.sanofi.com/en/investors/company-overview/key-financial-data,1,Key|financial|data,30
Sanofi,https://www.sanofi.com/en/investors/corporate-governance/internal-control,1,Internal|Control,30
Sanofi,https://www.sanofi.com/en/about-us/healthcare-solutions/multiple-sclerosis,1,Multiple|sclerosis,30
Sanofi,https://www.sanofi.com/en/about-us/healthcare-solutions/consumer-healthcare,1,Health|and|well-being,30
Sanofi,https://www.sanofi.com/en/about-us/our-stories/behind-our-instagram-stories,1,READ|MORE,30
Sanofi,https://www.sanofi.com/en/investors/corporate-governance/standards-and-rules,1,Standards|&|rules,30
Sanofi,https://www.sanofi.com/en/about-us/are-you-joining-the-movember-conversation,1,READ|THE|ARTICLE,30
Sanofi,https://www.sanofi.com/en/investors/corporate-governance/specialist-committees,1,Specialist|committees,30
Sanofi,https://www.sanofi.com/science-and-innovation/partnering/creating-value-together,1,Contact,30
Sanofi,https://www.sanofi.com/en/investors/company-overview/socially-responsible-investment,1,Socially|Responsible|Investment,30
Sanofi,https://www.sanofi.com/en/about-us/smart-machines-driving-the-fourth-industrial-revolution,1,READ|THE|ARTICLE,30
Sanofi,https://www.sanofi.com/en/about-us/healthcare-solutions/diabetes-and-cardiovascular-diseases,1,Diabetes|and|cardiovascular|diseases,30
Schlumberger Technology Corporation,https://www.slb.com/about.aspx,1,About|Us,34
Schlumberger Technology Corporation,https://www.slb.com/about/rd.aspx,1,Research|&|Engineering,34
Schlumberger Technology Corporation,https://www.slb.com/about/who.aspx,1,Corporate|Profile,34
Schlumberger Technology Corporation,https://www.slb.com/about/tos.aspx,1,Terms,34
Schlumberger Technology Corporation,https://www.slb.com/about/privacy.aspx,1,Privacy,34
Schlumberger Technology Corporation,https://www.slb.com/about/history.aspx,1,History,34
Schlumberger Technology Corporation,https://www.slb.com/about/foundation.aspx,1,Schlumberger|Foundation,34
Schlumberger Technology Corporation,https://www.slb.com/hse/hse_mngt_sys.aspx,1,HSE|Management|System,34
Schlumberger Technology Corporation,https://www.slb.com/about/rd/research.aspx,1,Research|Centers,34
Schlumberger Technology Corporation,https://www.slb.com/about/codeofconduct.aspx,1,Code|of|Conduct,34
Schlumberger Technology Corporation,https://www.slb.com/about/history/1920s.aspx,1,1920s:|The|First|Well|Log,34
Schlumberger Technology Corporation,https://www.slb.com/about/history/1930s.aspx,1,1930s:|Technology|in|Demand,34
Schlumberger Technology Corporation,https://www.slb.com/about/history/1940s.aspx,1,1940s:|New|Frontiers,34
Schlumberger Technology Corporation,https://www.slb.com/about/history/1950s.aspx,1,"1950s:|New|Technology,|Strategic|Acquisitions",34
Schlumberger Technology Corporation,https://www.slb.com/about/history/1960s.aspx,1,1960s:|From|the|Ocean|Depths|to|the|Moon,34
Schlumberger Technology Corporation,https://www.slb.com/about/history/1970s.aspx,1,1970s:|The|Exploration|Boom,34
Schlumberger Technology Corporation,https://www.slb.com/about/history/1980s.aspx,1,1980s:|A|Global|Research|Drive,34
Schlumberger Technology Corporation,https://www.slb.com/about/history/2000s.aspx,1,2000s:|Building|on|Core|Strengths,34
Schlumberger Technology Corporation,https://www.slb.com/about/history/2010s.aspx,1,2010—Today:|The|Integration|of|Technology,34
Schlumberger Technology Corporation,https://www.slb.com/about/execmanagement.aspx,1,Executive|Management,34
Schlumberger Technology Corporation,https://www.slb.com/about/accountability.aspx,1,Accountability,34
Schlumberger Technology Corporation,https://www.slb.com/about/who/backgrounder.aspx,1,Backgrounder,34
Schlumberger Technology Corporation,https://www.slb.com/about/foundation/board.aspx,1,Board|and|Staff,34
Schlumberger Technology Corporation,https://www.slb.com/about/guiding_principles.aspx,1,Guiding|Principles,34
Schlumberger Technology Corporation,https://www.slb.com/about/global_stewardship.aspx,1,Global|Stewardship,34
Schlumberger Technology Corporation,https://www.slb.com/services/drilling/solids_control.aspx,1,Solids|Control|&|Cuttings|Management,34
Schlumberger Technology Corporation,https://www.slb.com/about/accountability/human-rights.aspx,1,Human|Rights,34
Schlumberger Technology Corporation,https://www.slb.com/about/foundation/about_foundation.aspx,1,About|the|Foundation,34
Schlumberger Technology Corporation,https://www.slb.com/about/guiding_principles/diversity.aspx,1,Workforce|Diversity,34
Schlumberger Technology Corporation,https://www.slb.com/about/accountability/conflict_minerals.aspx,1,Conflict|Minerals,34
Schlumberger Technology Corporation,https://www.slb.com/about/guiding_principles/corpgovernance.aspx,1,Corporate|Governance,34
Schlumberger Technology Corporation,https://www.slb.com/about/accountability/political_contributions.aspx,1,Political|Contributions,34
Schlumberger Technology Corporation,https://www.slb.com/services/processing-separation/solids-management.aspx,1,Solids|Management,34
Schlumberger Technology Corporation,https://www.slb.com/services/processing-separation/acid-gas-membrane-performance.aspx,1,Surface|Facility|Life|Cycle|Management|Services,34
Smith & Nephew,http://www.smith-nephew.com/about-us/,1,About|us,83
Smith & Nephew,http://www.smith-nephew.com/about-us/contact-us/,1,Contact,83
Smith & Nephew,http://www.smith-nephew.com/about-us/what-we-do/trauma/,1,Trauma|&|extremities,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/asia/nepal-/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/europe/malta/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/europe/spain/,1,Spain,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/asia/vietnam/,1,Vietnam,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/africa/kenya/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/africa/sudan/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/americas/peru/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/europe/cyprus/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/europe/greece/,1,Greece,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/europe/russia/,1,Russian|Federation,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/europe/turkey/,1,Turkey,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/asia/malaysia/,1,Malaysia,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/asia/myanmar-/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/asia/pakistan/,1,Pakistan,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/asia/thailand/,1,Thailand,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/africa/rwanda/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/africa/uganda/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/americas/chile/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/europe/austria/,1,Austria,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/europe/belarus/,1,Belarus,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/europe/iceland/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/europe/latvia-/,1,Latvia,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/europe/romania/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/europe/serbia-/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/asia/indonesia/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/asia/maldives-/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/asia/singapore/,1,Singapore,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/asia/sri-lanka/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/africa/algeria/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/africa/morocco/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/africa/namibia/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/africa/zambia-/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/americas/belize/,1,Belize,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/americas/brazil/,1,Brazil,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/americas/mexico/,1,Mexico,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/americas/panama/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/europe/bulgaria/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/europe/croatia-/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/europe/estonia-/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/europe/hungary-/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/europe/portugal/,1,Portugal,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/africa/botswana/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/africa/nigeria-/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/africa/tunisia-/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/africa/zimbabwe/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/americas/ecuador/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/americas/uruguay/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/europe/slovakia-/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/europe/slovenia-/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/asia/bangladesh-/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/asia/philippines/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/asia/south-korea/,1,South|Korea,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/africa/mauritius/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/africa/swaziland/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/africa/tanzania-/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/americas/colombia/,1,Colombia,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/americas/paraguay/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/europe/lithuania-/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/middle-east/egypt/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/middle-east/iran-/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/middle-east/libya/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/middle-east/oman-/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/americas/argentina/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/americas/guatemala/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/americas/venezuela/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/europe/luxembourg-/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/europe/switzerland/,1,Switzerland,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/middle-east/israel/,1,Israel,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/middle-east/qatar-/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/americas/costa-rica/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/americas/nicaragua-/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/middle-east/kuwait-/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/americas/el-salvador/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/americas/puerto-rico/,1,Puerto|Rico,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/middle-east/bahrain-/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/what-we-do/orthopaedic-reconstruction/,1,Orthopaedic|reconstruction,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/europe/czech-republic/,1,None,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/americas/united-states/,1,United|States,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/middle-east/saudi-arabia/,1,Saudi|Arabia,83
Smith & Nephew,http://www.smith-nephew.com/about-us/where-we-operate/middle-east/united-arab-emirates/,1,United|Arab|Emirates,83
Hynix Semiconductor Inc.,http://skhynix.com/eng/about/global.jsp,1,Asia,15
Hynix Semiconductor Inc.,http://skhynix.com/eng/sv/operSystem.jsp,1,Management|System,15
Hynix Semiconductor Inc.,http://skhynix.com/eng/about/bcpSystem.jsp,1,BCMS,15
Hynix Semiconductor Inc.,http://skhynix.com/eng/sv/ethicsManage.jsp,1,Ethics|Management,15
Hynix Semiconductor Inc.,http://skhynix.com/eng/sv/enviOverview.jsp,1,SHE|Management,15
Hynix Semiconductor Inc.,http://skhynix.com/eng/about/ceoGreeting.jsp,1,CEO's|Message,15
Hynix Semiconductor Inc.,http://skhynix.com/eng/about/history2010.jsp,1,None,15
Hynix Semiconductor Inc.,http://skhynix.com/eng/about/history2000.jsp,1,2000,15
Hynix Semiconductor Inc.,http://skhynix.com/eng/about/history1990.jsp,1,1990,15
Hynix Semiconductor Inc.,http://skhynix.com/eng/about/history1980.jsp,1,1980,15
Hynix Semiconductor Inc.,http://skhynix.com/eng/about/bcpOverview.jsp,1,BCP|Overview,15
Hynix Semiconductor Inc.,http://skhynix.com/eng/about/compOverview.jsp,1,Overview,15
Hynix Semiconductor Inc.,http://skhynix.com/eng/about/corpGovernance.jsp,1,None,15
Hynix Semiconductor Inc.,http://skhynix.com/eng/sustain/sustainManage.do,1,Sustainability|Management,15
Hynix Semiconductor Inc.,http://skhynix.com/eng/support/induSecurity.jsp,1,Corporate|Security|Policy,15
Pansonic Corporation,https://shop.panasonic.com/our-company,1,About,1
Nippon Shokubai Co.,http://www.shokubai.co.jp/en/company/,1,Company|Information,11
Nippon Shokubai Co.,http://www.shokubai.co.jp/en/csr/risk/,1,Risk|Management,11
Nippon Shokubai Co.,http://www.shokubai.co.jp/en/csr/ethics/,1,Corporate|Ethics,11
Nippon Shokubai Co.,http://www.shokubai.co.jp/en/csr/governance/,1,Corporate|Governance,11
Nippon Shokubai Co.,http://www.shokubai.co.jp/en/company/map.html,1,Access|Map,11
Nippon Shokubai Co.,http://www.shokubai.co.jp/en/company/movie.html,1,Corporate|Profile|Video,11
Nippon Shokubai Co.,http://www.shokubai.co.jp/en/company/world.html,1,Global|Network,11
Nippon Shokubai Co.,http://www.shokubai.co.jp/en/company/aboutus.html,1,NIPPON|SHOKUBAI|at|a|Glance,11
Nippon Shokubai Co.,http://www.shokubai.co.jp/en/company/message.html,1,Message|from|the|President,11
Nippon Shokubai Co.,http://www.shokubai.co.jp/en/company/outline.html,1,Company|Outliine,11
Nippon Shokubai Co.,http://www.shokubai.co.jp/en/company/factory.html,1,Domestic|Network,11
Semprius,https://www.semprius.com/about-us/,1,About|us,1
Seetron Inc.,https://www.seetron.com/about.html,1,about,1
S. C. Johnson & Son,https://www.scjohnson.com/en/a-family-company,1,A|family|company,10
S. C. Johnson & Son,https://www.scjohnson.com/en/a-family-company/about-us,1,About|Us,10
S. C. Johnson & Son,https://www.scjohnson.com/en/a-family-company/the-johnson-family,1,The|Johnson|Family,10
S. C. Johnson & Son,https://www.scjohnson.com/en/a-family-company/architecture-and-tours,1,Architecture|and|Tours,10
S. C. Johnson & Son,https://www.scjohnson.com/en/a-family-company/what-it-means-to-be-a-family-company,1,What|Family|Means,10
S. C. Johnson & Son,https://www.scjohnson.com/en/a-family-company/faq-answers-to-your-questions-about-sc-johnson,1,Contact|Us,10
S. C. Johnson & Son,https://www.scjohnson.com/en/press-releases/2018/october/sc-johnson-and-plastic-bank-team-up-to-address-the-global-ocean-plastic-crisis,1,What|matters|most,10
S. C. Johnson & Son,https://www.scjohnson.com/en/a-family-company/what-it-means-to-be-a-family-company/this-we-believe-our-company-values-have-guided-sc-johnson-for-five-generations,1,None,10
S. C. Johnson & Son,https://www.scjohnson.com/en/a-family-company/the-johnson-family/samuel-curtis-johnson/samuel-curtis-johnson-the-generous-and-determined-founder-of-a-family-company,1,Samuel|Curtis|Johnson:|The|Generous|and|Determined|Founder|of|a|Family|Company,10
S. C. Johnson & Son,https://www.scjohnson.com/en/our-purpose/environmental-responsibility/minimizing-our-footprint/zero-waste-management-over-65-of-sc-johnson-factories-are-now-zero-waste-to-landfill,1,Zero|Waste|Management:|Over|65%|of|SC|Johnson|Factories|are|Now|Zero|Waste|to|Landfill,10
Seagate Technology LLC,https://www.seagate.com/,1,PARTNERS,4
Seagate Technology LLC,https://www.seagate.com/partners/,1,Partner|Login,4
Seagate Technology LLC,https://www.seagate.com/our-story/,1,About|Seagate,4
Seagate Technology LLC,https://www.seagate.com/direct-partners/,1,Seagate|Direct|&|Suppliers,4
Sandia Corporation,http://www.sandia.gov/cities/,1,100|Resilient|Cities|Sandia|partnership,27
Sandia Corporation,http://www.sandia.gov/about/60-ways/,1,60|impacts,27
Sandia Corporation,http://www.sandia.gov/about/index.html,1,About,27
Sandia Corporation,http://www.sandia.gov/about/mission/index.html,1,Mission,27
Sandia Corporation,http://www.sandia.gov/about/history/index.html,1,History,27
Sandia Corporation,https://www.sandia.gov/about/history/index.html,1,None,27
Sandia Corporation,http://www.sandia.gov/about/community/index.html,1,Community|Involvement,27
Sandia Corporation,http://www.sandia.gov/about/diversity/index.html,1,Diversity,27
Sandia Corporation,http://www.sandia.gov/about/leadership/index.html,1,Leadership,27
Sandia Corporation,http://www.sandia.gov/about/environment/index.html,1,Environmental|Responsibility,27
Sandia Corporation,http://www.sandia.gov/about/social_media/index.html,1,Social|Media,27
Sandia Corporation,http://www.sandia.gov/about/facts_figures/index.html,1,Facts|&|Figures,27
Sandia Corporation,http://www.sandia.gov/about/diversity/index_old.html,1,Diversity,27
Sandia Corporation,http://www.sandia.gov/about/community/volunteer_programs.html,1,Volunteer|Programs,27
Sandia Corporation,http://www.sandia.gov/news/publications/partnerships/index.html,1,Partnerships|Annual|Report,27
Sandia Corporation,http://www.sandia.gov/about/community/contribution_programs.html,1,Contribution|Programs,27
Sandia Corporation,http://www.sandia.gov/about/community/education_programs/index.html,1,Education|Programs,27
Sandia Corporation,http://www.sandia.gov/working_with_sandia/agreements/nfe/index.html,1,"Strategic|Partnership|Projects,|Non-Federal|Entity|(SPP/NFE)|Agreements",27
Sandia Corporation,http://www.sandia.gov/resources/employees/corporate_forms/index.html,1,Corporate|Forms,27
Sandia Corporation,http://www.sandia.gov/missions/nuclear_weapons/about_nuclear_weapons.html,1,About|Nuclear|Weapons,27
Sandia Corporation,http://www.sandia.gov/missions/defense_systems/about_defense_systems.html,1,About|Defense|Systems|&|Assessments,27
Sandia Corporation,http://www.sandia.gov/working_with_sandia/technology_partnerships/c3.html,1,Center|for|Collaboration|&|Commercialization|(C3),27
Sandia Corporation,http://www.sandia.gov/working_with_sandia/technology_partnerships/index.html,1,Technology|Partnerships,27
Sandia Corporation,http://www.sandia.gov/working_with_sandia/technology_partnerships/government.html,1,Government,27
Sandia Corporation,http://www.sandia.gov/about/environment/environmental_management_system/index.html,1,Environmental|Management|System,27
Sandia Corporation,http://www.sandia.gov/working_with_sandia/technology_partnerships/universities/index.html,1,Universities,27
Sandia Corporation,http://www.sandia.gov/working_with_sandia/technology_partnerships/business_industry_nonprofits/index.html,1,"Business,|Industry,|&|Non-Profits",27
Bluestar Silicones France,https://silicones.elkem.com/EN/about-us,1,None,15
Bluestar Silicones France,https://silicones.elkem.com/EN/about-us/news-events,1,News|＆|Events,15
Bluestar Silicones France,https://silicones.elkem.com/EN/Pages/ContactUs.aspx,1,Ask|our|teams|for|a|specific|development,15
Bluestar Silicones France,https://silicones.elkem.com/EN/Pages/PrivacyPolicy.aspx,1,Learn|more|about|cookies,15
Bluestar Silicones France,https://silicones.elkem.com/EN/about-us/about-elkem-silicones,1,None,15
Bluestar Silicones France,https://silicones.elkem.com:443/EN/company/About_Us/Pages/home.aspx,1,About|Elkem|Silicones,15
Bluestar Silicones France,https://silicones.elkem.com/EN/company/About_Us/Pages/Our-values.aspx,1,None,15
Bluestar Silicones France,https://silicones.elkem.com/EN/company/Research_And_Development/Pages/home.aspx,1,Silicones|Innovation,15
Bluestar Silicones France,https://silicones.elkem.com/EN/company/Lists/Event_company/Dispform.aspx?ID=152,1,None,15
Bluestar Silicones France,https://silicones.elkem.com/EN/company/Lists/Event_company/Dispform.aspx?ID=151,1,None,15
Bluestar Silicones France,https://silicones.elkem.com/EN/company/Lists/Event_company/Dispform.aspx?ID=149,1,None,15
Bluestar Silicones France,https://silicones.elkem.com/EN/company/Lists/Event_company/Dispform.aspx?ID=147,1,None,15
Bluestar Silicones France,https://silicones.elkem.com/EN/company/Lists/Event_company/Dispform.aspx?ID=148,1,None,15
Bluestar Silicones France,https://silicones.elkem.com/EN/company/Lists/Event_company/Dispform.aspx?ID=146,1,None,15
Bluestar Silicones France,https://silicones.elkem.com/EN/company/Research_And_Development/Pages/All-innovations.aspx,1,See|more,15
Schneider Electric USA,https://www.schneider-electric.us/en/partners/,1,Partners|&|Professionals,34
Schneider Electric USA,https://www.schneider-electric.us/en/about-us/,1,None,34
Schneider Electric USA,https://www.schneider-electric.us/en/about-us/events/,1,Events,34
Schneider Electric USA,https://www.schneider-electric.us/en/about-us/press-us/,1,Press,34
Schneider Electric USA,https://www.schneider-electric.us/en/partners/alliances/,1,None,34
Schneider Electric USA,https://www.schneider-electric.us/en/partners/channels/oem/,1,None,34
Schneider Electric USA,https://www.schneider-electric.us/en/about-us/social-media/,1,None,34
Schneider Electric USA,https://www.schneider-electric.us/en/about-us/sustainability/,1,Sustainability,34
Schneider Electric USA,https://www.schneider-electric.us/en/about-us/company-profile/,1,Company|Profile,34
Schneider Electric USA,https://www.schneider-electric.us/en/partners/programs/ecoxpert/,1,None,34
Schneider Electric USA,https://www.schneider-electric.us/en/about-us/careers/why-se.jsp,1,None,34
Schneider Electric USA,https://www.schneider-electric.us/en/about-us/events/index-us.jsp,1,None,34
Schneider Electric USA,https://www.schneider-electric.us/en/about-us/supplier-diversity/,1,None,34
Schneider Electric USA,https://www.schneider-electric.us/en/about-us/careers/overview.jsp,1,Careers,34
Schneider Electric USA,https://www.schneider-electric.us/en/partners/consulting-engineers/,1,None,34
Schneider Electric USA,https://www.schneider-electric.us/en/about-us/careers/our-teams.jsp,1,None,34
Schneider Electric USA,https://www.schneider-electric.us/en/partners/electrical-contractor/,1,None,34
Schneider Electric USA,https://www.schneider-electric.us/en/partners/channels/distributors/,1,None,34
Schneider Electric USA,https://www.schneider-electric.us/en/about-us/legal/data-privacy.jsp,1,Privacy|and|Cookies|Policy,34
