firm,para_order,num_words,main_topic,prob
Transposagen Biopharmaceuticals,5,13,0,0.982389712545609
Transposagen Biopharmaceuticals,6,14,0,0.9535759486413475
Transposagen Biopharmaceuticals,7,33,0,0.9756559062933658
Transposagen Biopharmaceuticals,8,39,0,0.9937325857595752
Transposagen Biopharmaceuticals,9,20,0,0.9596833418366824
Transposagen Biopharmaceuticals,10,30,0,0.991557423707722
Vaxiion Therapeutics,0,0,-1,1.0
Vaxiion Therapeutics,1,7,1,0.8843517363750464
Vaxiion Therapeutics,2,25,1,0.9680613031625221
Vaxiion Therapeutics,3,17,1,0.9679855936281954
Vaxiion Therapeutics,4,20,1,0.903200817855684
Two Blades Foundation,0,0,-1,1.0
Two Blades Foundation,1,9,0,0.9546465212882
Two Blades Foundation,2,14,0,0.9723439882965216
Two Blades Foundation,3,21,0,0.982114679240172
Two Blades Foundation,4,9,0,0.9723992514140863
Two Blades Foundation,5,9,0,0.9412451269601814
Two Blades Foundation,6,13,0,0.9638895525560137
Two Blades Foundation,7,8,0,0.9345787022704982
Two Blades Foundation,8,8,0,0.9479901566905431
Two Blades Foundation,9,9,0,0.9471855519850276
Two Blades Foundation,10,5,0,0.958156278782004
Two Blades Foundation,11,22,0,0.9811640176189101
Two Blades Foundation,12,28,0,0.9905762441320523
Two Blades Foundation,13,17,0,0.9863440701232361
Two Blades Foundation,14,20,0,0.9102931148618139
Two Blades Foundation,15,38,0,0.9901050941894286
Two Blades Foundation,16,16,1,0.9498839643643826
Two Blades Foundation,17,22,0,0.9837545150355193
Cura Vac,0,0,-1,1.0
Cura Vac,1,14,0,0.9610765885743656
Cura Vac,2,19,1,0.8702761420924346
Cura Vac,3,24,0,0.9722971856821543
Cura Vac,4,23,0,0.9747258136928447
Cura Vac,5,17,1,0.8867803948405193
Cura Vac,6,21,0,0.5131945740708489
Cura Vac,7,7,0,0.8835449740286029
Cura Vac,8,19,1,0.9165340839709749
Cura Vac,9,25,1,0.7314821419116081
Cura Vac,10,25,0,0.5091994001323777
Cura Vac,11,16,1,0.8789950839236621
Cura Vac,12,16,0,0.9775906299811372
Cura Vac,13,16,0,0.9723150197400681
Cura Vac,14,6,0,0.9390438440866217
Cura Vac,15,10,0,0.5563732108346169
Cura Vac,16,9,1,0.8848665291739115
Cura Vac,17,8,1,0.8092254308867353
Cura Vac,18,8,1,0.834439130315794
Cura Vac,19,19,1,0.7683872325821444
Cura Vac,20,8,1,0.8347637178929905
Industrial Technology Research Institute,0,0,-1,1.0
Industrial Technology Research Institute,1,7,0,0.9199314093912393
Industrial Technology Research Institute,2,12,0,0.9158530551131627
Industrial Technology Research Institute,3,19,0,0.6209035952703378
Industrial Technology Research Institute,4,14,0,0.9180406615258914
Industrial Technology Research Institute,5,28,0,0.7882707863876748
Industrial Technology Research Institute,6,25,1,0.7996677376251414
Industrial Technology Research Institute,7,31,1,0.9093738825746907
Industrial Technology Research Institute,8,28,1,0.8197017444402328
Reynolds Technologies,0,0,-1,1.0
Reynolds Technologies,1,10,0,0.9261282286039001
Reynolds Technologies,2,14,0,0.8939097673934971
Reynolds Technologies,3,17,1,0.5212782806138015
Reynolds Technologies,4,15,0,0.5260394724593157
Reynolds Technologies,5,14,0,0.9582588184132148
Reynolds Technologies,6,10,0,0.8338385499804445
Reynolds Technologies,7,6,1,0.8021489731186765
Reynolds Technologies,8,5,0,0.5950200195697399
Reynolds Technologies,9,11,0,0.9605975519803659
Reynolds Technologies,10,14,1,0.6932753231614265
Reynolds Technologies,11,13,1,0.8219734252008618
Reynolds Technologies,12,19,1,0.916534083970975
Reynolds Technologies,13,24,1,0.9512464400010531
Reynolds Technologies,14,9,1,0.862631981691864
Reynolds Technologies,15,22,1,0.9401577182233404
Reynolds Technologies,16,22,1,0.943177988653776
Reynolds Technologies,17,10,0,0.9525673397580976
Reynolds Technologies,18,11,0,0.6589737178447275
Reynolds Technologies,19,18,0,0.945728566240362
Reynolds Technologies,20,16,1,0.8789950839236621
Reynolds Technologies,21,13,0,0.9810153638072836
Reynolds Technologies,22,11,0,0.9466785755853749
Reynolds Technologies,23,19,0,0.9811640176189101
Reynolds Technologies,24,8,0,0.7580828062670869
Reynolds Technologies,25,28,0,0.7447599655848238
Reynolds Technologies,26,7,0,0.8990680395290724
Reynolds Technologies,27,13,0,0.9700029468910021
Reynolds Technologies,28,18,0,0.9676317237751688
Reynolds Technologies,29,19,1,0.5563139739707151
Reynolds Technologies,30,11,0,0.9672289225668498
Reynolds Technologies,31,8,0,0.9723992514140863
Reynolds Technologies,32,15,1,0.7039626704091312
Easel Biotechnologies,0,0,-1,1.0
Easel Biotechnologies,1,37,1,0.976103180766732
Easel Biotechnologies,2,23,1,0.6097221495660128
Easel Biotechnologies,3,18,1,0.9283459010971576
Easel Biotechnologies,4,54,1,0.9696934444737171
Easel Biotechnologies,5,6,0,0.9642975290777
Easel Biotechnologies,6,45,0,0.6825199739392978
Easel Biotechnologies,7,43,0,0.8506881029393739
Easel Biotechnologies,8,35,0,0.951952961703283
Leap Frogg,0,0,-1,1.0
Leap Frogg,1,5,0,0.7031245858317513
Leap Frogg,2,82,0,0.8897688918809871
Leap Frogg,3,23,1,0.6212386558164076
Leap Frogg,4,30,0,0.9690543869252034
Leap Frogg,5,24,0,0.9888481887724209
Leap Frogg,6,6,1,0.8063411090332886
Leap Frogg,7,5,0,0.9390438440866217
Leap Frogg,8,8,0,0.9153754119162294
Leap Frogg,9,8,0,0.8827606671419155
Leap Frogg,10,6,0,0.9642975290777
Longhorn Vaccines and Diagnostics,0,0,-1,1.0
Longhorn Vaccines and Diagnostics,1,18,0,0.9364444798617233
Longhorn Vaccines and Diagnostics,2,105,1,0.8585791426463495
Longhorn Vaccines and Diagnostics,3,40,1,0.9828851897780759
Longhorn Vaccines and Diagnostics,4,70,1,0.9746868719815257
Longhorn Vaccines and Diagnostics,5,41,1,0.9800944035076182
Longhorn Vaccines and Diagnostics,6,95,1,0.9913682406257475
Theraclone Sciences,0,0,-1,1.0
Theraclone Sciences,1,28,0,0.9819675012493128
Theraclone Sciences,2,37,0,0.9898208684909041
Theraclone Sciences,3,23,0,0.9888481887724209
Theraclone Sciences,4,33,0,0.9888609820995947
Theraclone Sciences,5,27,1,0.9563854729692891
Auterra,0,0,-1,1.0
Auterra,1,56,0,0.9489393386646283
Auterra,2,42,0,0.9908698971197438
Auterra,3,84,0,0.9772121900516938
Auterra,4,11,0,0.9672289225668498
Auterra,5,7,0,0.7196869432703459
Pacific Industrial Development,0,0,-1,1.0
Pacific Industrial Development,1,7,1,0.8274704985673685
Pacific Industrial Development,2,9,0,0.9525673397580976
Pacific Industrial Development,3,37,1,0.7671974026829638
Pacific Industrial Development,4,18,0,0.9870699261820014
Pacific Industrial Development,5,19,0,0.9613942749924796
Arrowhead Center,0,0,-1,1.0
Arrowhead Center,1,38,1,0.9824442404229193
Arrowhead Center,2,6,1,0.9163005798287752
Arrowhead Center,3,58,1,0.7142062645673346
Arrowhead Center,4,39,1,0.9773036172371606
Arrowhead Center,5,35,1,0.9740439120068927
Arrowhead Center,6,6,1,0.9163005798287752
Arrowhead Center,7,59,1,0.988006358396858
Arrowhead Center,8,6,1,0.7858416007315197
Arrowhead Center,9,30,1,0.9734177092126097
Arrowhead Center,10,66,1,0.8352573944221313
Arrowhead Center,11,6,1,0.9163005798287752
Arrowhead Center,12,56,1,0.9758469401580283
Arrowhead Center,13,6,1,0.9163005798287752
Arrowhead Center,14,32,1,0.9274034682633329
Arrowhead Center,15,6,1,0.8673784626673043
Arrowhead Center,16,42,1,0.973074618430065
Arrowhead Center,17,6,1,0.9163005798287752
Arrowhead Center,18,41,1,0.9605588996144149
Arrowhead Center,19,6,1,0.9163005798287752
Arrowhead Center,20,53,1,0.9160824154705021
Arrowhead Center,21,44,1,0.9844477027346369
Arrowhead Center,22,6,1,0.9163005798287752
Arrowhead Center,23,50,1,0.6468817240302388
Arrowhead Center,24,19,1,0.9180860033666826
Arrowhead Center,25,29,1,0.9649942158520286
Arrowhead Center,26,6,1,0.8999932074416183
Arrowhead Center,27,54,1,0.8991244318663882
Arrowhead Center,28,6,1,0.8999932074416183
Arrowhead Center,29,9,0,0.9479901566905431
Autonomic Materials,0,0,-1,1.0
Autonomic Materials,1,23,0,0.555885921135784
Autonomic Materials,2,14,0,0.9421715556582855
Autonomic Materials,3,29,1,0.9455016751026568
Autonomic Materials,4,24,0,0.7798202950599795
Autonomic Materials,5,24,1,0.7486471420968983
Autonomic Materials,6,72,1,0.9549255414320429
Autonomic Materials,7,5,0,0.9070756558064248
Medical Diagnostic Laboratories,0,0,-1,1.0
Medical Diagnostic Laboratories,1,78,0,0.9836010767560117
Medical Diagnostic Laboratories,2,42,1,0.6185019453352353
Medical Diagnostic Laboratories,3,11,0,0.9299229141622652
Medical Diagnostic Laboratories,4,6,0,0.9494633777496364
Medical Diagnostic Laboratories,5,137,0,0.9980664991989535
Medical Diagnostic Laboratories,6,31,0,0.9881137367980425
Medical Diagnostic Laboratories,7,9,0,0.8211170548397337
Vascular BioSciences,0,0,-1,1.0
Vascular BioSciences,1,7,0,0.9688668307401195
Vascular BioSciences,2,6,0,0.9642975290777
Vascular BioSciences,3,9,0,0.9723992514140863
Vascular BioSciences,4,5,0,0.958156278782004
Vascular BioSciences,5,5,0,0.9390438440866217
Vascular BioSciences,6,13,0,0.9663024497906796
Vascular BioSciences,7,14,0,0.9685772285073838
Vascular BioSciences,8,42,0,0.9586484143047271
Vascular BioSciences,9,37,0,0.9873556662493611
Vascular BioSciences,10,47,0,0.994447822725967
Performance Plants,0,0,-1,1.0
Performance Plants,1,59,1,0.6876727581060804
Performance Plants,2,43,0,0.9906284465637071
Performance Plants,3,24,0,0.9893370127743163
Performance Plants,4,43,0,0.9297019206615706
Performance Plants,5,20,1,0.6469574997470484
Performance Plants,6,38,1,0.7557236304634404
Performance Plants,7,50,0,0.9945717177793113
Performance Plants,8,16,0,0.984616952665573
Performance Plants,9,39,0,0.936046057561963
Performance Plants,10,5,1,0.8353580336494953
Production Resource Group,0,0,-1,1.0
Production Resource Group,1,64,1,0.9477401731410229
Production Resource Group,2,54,1,0.5322274478074839
Production Resource Group,3,39,1,0.7477037719567476
Production Resource Group,4,32,1,0.9223644134036351
Production Resource Group,5,27,1,0.8958544322180942
Production Resource Group,6,79,1,0.5999945322035859
Production Resource Group,7,7,0,0.7413418795094087
Production Resource Group,8,32,1,0.5489950776589568
Production Resource Group,9,20,0,0.963446291929636
Production Resource Group,10,16,1,0.8163838333601033
Production Resource Group,11,48,1,0.8371839989400778
Production Resource Group,12,43,1,0.5749434276265589
Production Resource Group,13,29,1,0.9493578853858271
Production Resource Group,14,78,1,0.9845816752431824
Production Resource Group,15,25,1,0.8186455868454576
Production Resource Group,16,28,1,0.8956039951787925
Production Resource Group,17,17,1,0.906605673638533
Production Resource Group,18,27,1,0.9635165353132932
Production Resource Group,19,33,1,0.952145067661312
Production Resource Group,20,19,1,0.8999972473725284
Production Resource Group,21,9,1,0.8848665291739115
Production Resource Group,22,19,1,0.9637813524757057
Production Resource Group,23,16,1,0.9498839643643826
Production Resource Group,24,36,1,0.9809736440293674
Production Resource Group,25,14,1,0.939000203387807
Production Resource Group,26,5,1,0.9019032825102001
Production Resource Group,27,16,1,0.9528646575005645
Production Resource Group,28,19,1,0.9637813524757057
Production Resource Group,29,14,1,0.9345842644853676
Production Resource Group,30,5,1,0.9019032825102001
Production Resource Group,31,15,1,0.9358313189955111
Production Resource Group,32,27,1,0.9004286442314826
Production Resource Group,33,43,1,0.9588028649342698
Production Resource Group,34,5,1,0.8827908478148179
Production Resource Group,35,42,1,0.9019523879348045
Production Resource Group,36,50,1,0.7985388395418023
Production Resource Group,37,26,1,0.9770169832060169
Production Resource Group,38,8,1,0.9226870783174996
Production Resource Group,39,26,1,0.9692985872933984
Production Resource Group,40,11,1,0.9141041747088042
Production Resource Group,41,14,0,0.5387752127584212
Production Resource Group,42,17,1,0.943035798497439
Production Resource Group,43,17,1,0.9660815100325736
Production Resource Group,44,46,1,0.9723977033938564
Production Resource Group,45,62,1,0.9848926610031574
Production Resource Group,46,5,0,0.958156278782004
Production Resource Group,47,6,0,0.9479901566905431
Production Resource Group,48,6,0,0.9479901566905431
Production Resource Group,49,8,0,0.9546465212882
Production Resource Group,50,9,0,0.8967581531269101
Production Resource Group,51,12,0,0.9463298617642356
Production Resource Group,52,8,0,0.6950485576944401
Revivicor,0,0,-1,1.0
Revivicor,1,49,0,0.9763215768343613
Revivicor,2,96,0,0.9909032700634351
Revivicor,3,46,0,0.9843038276434737
Revivicor,4,30,0,0.9233413417372454
Revivicor,5,55,0,0.9638890196350608
Authenex,0,0,-1,1.0
Authenex,1,15,1,0.7671995745690531
Authenex,2,17,0,0.6352852801738376
Authenex,3,12,0,0.5749763606442803
Authenex,4,5,0,0.8802144296850071
Authenex,5,6,1,0.5575383873113223
PNM,0,0,-1,1.0
PNM,1,20,0,0.9752581090558188
PNM,2,47,1,0.9426447981269898
PNM,3,5,0,0.9263803950614267
PNM,4,35,0,0.9928058250258611
PNM,5,17,1,0.939000203387807
PNM,6,15,1,0.5324026956121322
PNM,7,9,0,0.9404262118362806
PNM,8,33,0,0.9524403133424092
PNM,9,33,0,0.9120244021340873
PNM,10,5,0,0.8625941053050923
PNM,11,21,1,0.7483871464983832
PNM,12,28,0,0.6581498335942969
PNM,13,19,0,0.7457219813947572
Tersus Environmental,0,0,-1,1.0
Tersus Environmental,1,22,1,0.8727237330324987
Tersus Environmental,2,5,0,0.8817065400004747
